
Spine Part Mean Diameter
 ==================== 
Spine Part Mean Diameter Ground,Spine Part Mean Diameter Head,Spine Part Mean Diameter Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.444231,0.345313,0,µm,Spine,Spine Part Mean Diameter,1,2,1,100000000,610000007472,
0.37226,0.233206,0,µm,Spine,Spine Part Mean Diameter,1,2,1,100000000,610000007823,
0.284986,0.25232,0,µm,Spine,Spine Part Mean Diameter,1,2,1,100000000,610000007928,
0.392535,0.409027,0,µm,Spine,Spine Part Mean Diameter,1,2,1,100000000,610000007933,
0.443171,0.375781,0,µm,Spine,Spine Part Mean Diameter,1,2,1,100000000,610000007950,
0.286764,0.264062,0,µm,Spine,Spine Part Mean Diameter,1,2,1,100000000,610000007973,
0.264059,0.221292,0,µm,Spine,Spine Part Mean Diameter,1,2,1,100000000,610000007974,
0.358975,0.338384,0,µm,Spine,Spine Part Mean Diameter,1,2,1,100000000,610000007975,
0.367648,0.260407,0,µm,Spine,Spine Part Mean Diameter,1,2,1,100000000,610000007976,
0.284677,0.239556,0,µm,Spine,Spine Part Mean Diameter,1,2,1,100000002,610000008111,
0.333585,0.372475,0,µm,Spine,Spine Part Mean Diameter,1,2,1,100000002,610000008112,
0.287621,0.245929,0,µm,Spine,Spine Part Mean Diameter,1,2,1,100000002,610000008120,
0.26873,0.273441,0,µm,Spine,Spine Part Mean Diameter,1,2,1,100000002,610000008121,
0.225743,0.1625,0,µm,Spine,Spine Part Mean Diameter,1,2,1,100000002,610000008122,
0.413596,0.56875,0,µm,Spine,Spine Part Mean Diameter,1,2,1,100000002,610000008123,
0.2428,0.1625,0,µm,Spine,Spine Part Mean Diameter,1,2,1,100000002,610000008124,
0.258539,0.193978,0,µm,Spine,Spine Part Mean Diameter,1,2,1,100000002,610000008125,
0.219421,0.187518,0,µm,Spine,Spine Part Mean Diameter,1,2,1,100000002,610000008130,
0.216593,0.189435,0,µm,Spine,Spine Part Mean Diameter,10,2,1,100000000,610000007841,
0.368029,0.436447,0,µm,Spine,Spine Part Mean Diameter,10,2,1,100000000,610000007842,
0.229061,0.1625,0,µm,Spine,Spine Part Mean Diameter,10,3,1,100000000,610000006481,
0.24299,0.217873,0.263105,µm,Spine,Spine Part Mean Diameter,10,3,1,100000000,610000006836,
0.252397,0.224176,0,µm,Spine,Spine Part Mean Diameter,10,3,1,100000000,610000007264,
0.268573,0.205935,0,µm,Spine,Spine Part Mean Diameter,10,3,1,100000000,610000007795,
0.309356,0.258765,0,µm,Spine,Spine Part Mean Diameter,10,3,1,100000000,610000007837,
0.303676,0.1625,0,µm,Spine,Spine Part Mean Diameter,10,4,1,100000001,610000006892,
0.350139,0.254925,0,µm,Spine,Spine Part Mean Diameter,10,4,1,100000000,610000007182,
0.421236,0.325,0,µm,Spine,Spine Part Mean Diameter,10,4,1,100000001,610000007310,
0.384967,0.325,0,µm,Spine,Spine Part Mean Diameter,10,4,1,100000001,610000007596,
0.364239,0.352598,0,µm,Spine,Spine Part Mean Diameter,10,4,1,100000000,610000007793,
0.368687,0.1625,0,µm,Spine,Spine Part Mean Diameter,10,5,1,100000001,610000006905,
0.224548,0.1625,0,µm,Spine,Spine Part Mean Diameter,10,5,1,100000000,610000007887,
0.241384,0.167578,0,µm,Spine,Spine Part Mean Diameter,10,5,1,100000001,610000008021,
0.3216,0.302273,0,µm,Spine,Spine Part Mean Diameter,10,5,1,100000001,610000008022,
0.338778,0.380713,0,µm,Spine,Spine Part Mean Diameter,10,5,1,100000001,610000008027,
0.331769,0.364168,0,µm,Spine,Spine Part Mean Diameter,10,5,1,100000001,610000008028,
0.271435,0.188298,0,µm,Spine,Spine Part Mean Diameter,10,6,1,100000002,610000006679,
0.271903,0.24375,0,µm,Spine,Spine Part Mean Diameter,10,7,1,100000001,610000008016,
0.250415,0.253874,0,µm,Spine,Spine Part Mean Diameter,10,7,1,100000001,610000008017,
0.25212,0.19277,0.179461,µm,Spine,Spine Part Mean Diameter,11,3,1,100000000,610000006707,
0.311206,0.348893,0,µm,Spine,Spine Part Mean Diameter,11,3,1,100000000,610000007812,
0.344598,0.325,0,µm,Spine,Spine Part Mean Diameter,11,3,1,100000000,610000007835,
0.327496,0.274101,0,µm,Spine,Spine Part Mean Diameter,11,3,1,100000000,610000007836,
0.211677,0.168434,0,µm,Spine,Spine Part Mean Diameter,11,4,1,100000000,610000006478,
0.361986,0.190183,0.264541,µm,Spine,Spine Part Mean Diameter,11,4,1,100000001,610000007133,
0.334354,0.284448,0,µm,Spine,Spine Part Mean Diameter,11,4,1,100000000,610000007791,
0.325129,0.255493,0,µm,Spine,Spine Part Mean Diameter,11,4,1,100000000,610000007792,
0.251438,0.235997,0,µm,Spine,Spine Part Mean Diameter,11,4,1,100000000,610000007832,
0.25584,0.244801,0,µm,Spine,Spine Part Mean Diameter,11,4,1,100000000,610000007833,
0.236144,0.166876,0,µm,Spine,Spine Part Mean Diameter,11,4,1,100000000,610000007834,
0.359452,0.249567,0,µm,Spine,Spine Part Mean Diameter,11,5,1,100000001,610000006676,
0.282477,0.180249,0,µm,Spine,Spine Part Mean Diameter,11,5,1,100000000,610000006740,
0.298593,0.170817,0.227875,µm,Spine,Spine Part Mean Diameter,11,6,1,100000001,610000006577,
0.366876,0.33191,0,µm,Spine,Spine Part Mean Diameter,11,6,1,100000001,610000008019,
0.313525,0.223583,0,µm,Spine,Spine Part Mean Diameter,11,6,1,100000001,610000008020,
0.357,0.339604,0,µm,Spine,Spine Part Mean Diameter,11,6,1,100000002,610000008081,
0.314471,0.294531,0,µm,Spine,Spine Part Mean Diameter,11,7,1,100000001,610000008015,
0.337865,0.169473,0.267823,µm,Spine,Spine Part Mean Diameter,11,8,1,100000001,610000007025,
0.327064,0.29834,0.325,µm,Spine,Spine Part Mean Diameter,11,8,1,100000001,610000007421,
0.28223,0.243287,0,µm,Spine,Spine Part Mean Diameter,11,8,1,100000001,610000008010,
0.329863,0.338554,0,µm,Spine,Spine Part Mean Diameter,11,8,1,100000001,610000008011,
0.255974,0.182386,0,µm,Spine,Spine Part Mean Diameter,11,8,1,100000001,610000008012,
0.337808,0.327994,0,µm,Spine,Spine Part Mean Diameter,11,8,1,100000001,610000008013,
0.327064,0.350391,0,µm,Spine,Spine Part Mean Diameter,11,8,1,100000001,610000008014,
0.304922,0.1625,0,µm,Spine,Spine Part Mean Diameter,12,2,1,100000000,610000006596,
0.283917,0.1625,0,µm,Spine,Spine Part Mean Diameter,12,2,1,100000000,610000007003,
0.281919,0.267354,0,µm,Spine,Spine Part Mean Diameter,12,2,1,100000000,610000007851,
0.407074,0.322292,0,µm,Spine,Spine Part Mean Diameter,12,3,1,100000000,610000007808,
0.360643,0.368835,0,µm,Spine,Spine Part Mean Diameter,12,4,1,100000000,610000007809,
0.338778,0.325105,0,µm,Spine,Spine Part Mean Diameter,12,4,1,100000000,610000007810,
0.348789,0.345127,0,µm,Spine,Spine Part Mean Diameter,12,4,1,100000000,610000007811,
0.355694,0.308355,0,µm,Spine,Spine Part Mean Diameter,12,4,1,100000001,610000008026,
0.296772,0.247559,0,µm,Spine,Spine Part Mean Diameter,12,5,1,100000001,610000006656,
0.420622,0.1625,0,µm,Spine,Spine Part Mean Diameter,12,5,1,100000000,610000006900,
0.482699,0.335001,0,µm,Spine,Spine Part Mean Diameter,12,5,1,100000002,610000007001,
0.361624,0.331564,0,µm,Spine,Spine Part Mean Diameter,12,5,1,100000002,610000007536,
0.326901,0.1625,0,µm,Spine,Spine Part Mean Diameter,12,5,1,100000002,610000007560,
0.281156,0.236841,0,µm,Spine,Spine Part Mean Diameter,12,5,1,100000002,610000008060,
0.263834,0.23818,0,µm,Spine,Spine Part Mean Diameter,12,6,1,100000002,610000008061,
0.305201,0.240956,0,µm,Spine,Spine Part Mean Diameter,12,6,1,100000002,610000008071,
0.377044,0.358563,0,µm,Spine,Spine Part Mean Diameter,12,6,1,100000002,610000008072,
0.329303,0.225654,0,µm,Spine,Spine Part Mean Diameter,13,2,1,100000000,610000006902,
0.311677,0.303371,0,µm,Spine,Spine Part Mean Diameter,13,3,1,100000000,610000007839,
0.326235,0.315573,0,µm,Spine,Spine Part Mean Diameter,13,3,1,100000000,610000007840,
0.212125,0.1625,0,µm,Spine,Spine Part Mean Diameter,13,5,1,100000002,610000008059,
0.273603,0.166806,0.200053,µm,Spine,Spine Part Mean Diameter,13,6,1,100000000,610000006415,
0.258959,0.1625,0,µm,Spine,Spine Part Mean Diameter,13,6,1,100000000,610000006422,
0.258959,0.1625,0.1625,µm,Spine,Spine Part Mean Diameter,13,6,1,100000000,610000006452,
0.299378,0.206324,0,µm,Spine,Spine Part Mean Diameter,13,6,1,100000000,610000006525,
0.299378,0.184745,0,µm,Spine,Spine Part Mean Diameter,13,6,1,100000000,610000006588,
0.316029,0.189534,0,µm,Spine,Spine Part Mean Diameter,13,6,1,100000000,610000007270,
0.179491,0.1625,0,µm,Spine,Spine Part Mean Diameter,13,6,1,100000000,610000007883,
0.316029,0.289864,0,µm,Spine,Spine Part Mean Diameter,13,6,1,100000000,610000007884,
0.266027,0.190384,0,µm,Spine,Spine Part Mean Diameter,13,6,1,100000000,610000007885,
0.393931,0.458662,0,µm,Spine,Spine Part Mean Diameter,13,6,1,100000000,610000007886,
0.280083,0.263389,0,µm,Spine,Spine Part Mean Diameter,13,6,1,100000002,610000008069,
0.203125,0.1625,0,µm,Spine,Spine Part Mean Diameter,13,7,1,100000002,610000008070,
0.236672,0.182813,0,µm,Spine,Spine Part Mean Diameter,14,3,1,100000000,610000007849,
0.351924,0.361669,0,µm,Spine,Spine Part Mean Diameter,14,5,1,100000002,610000008058,
0.317019,0.314117,0,µm,Spine,Spine Part Mean Diameter,14,7,1,100000001,610000008009,
0.20161,0.175687,0,µm,Spine,Spine Part Mean Diameter,14,7,1,100000002,610000008068,
0.287042,0.235207,0,µm,Spine,Spine Part Mean Diameter,14,7,1,100000002,610000008080,
0.247531,0.1625,0,µm,Spine,Spine Part Mean Diameter,14,8,1,100000002,610000006964,
0.301919,0.286914,0,µm,Spine,Spine Part Mean Diameter,14,8,1,100000002,610000008078,
0.277931,0.246209,0,µm,Spine,Spine Part Mean Diameter,14,8,1,100000002,610000008079,
0.271074,0.193745,0,µm,Spine,Spine Part Mean Diameter,15,10,1,100000002,610000008076,
0.260578,0.172753,0,µm,Spine,Spine Part Mean Diameter,15,10,1,100000002,610000008077,
0.283267,0.282969,0,µm,Spine,Spine Part Mean Diameter,15,9,1,100000002,610000008073,
