
Spine Terminal Pt Diameter
 ==================== 
Spine Terminal Pt Diameter,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.211129,µm,Spine,,,1,100000053,610000004566,
0.162331,µm,Spine,1,2,1,100000000,610000004568,
0.181688,µm,Spine,3,1,1,100000000,610000004573,
0.296599,µm,Spine,1,2,1,100000000,610000004575,
0.162331,µm,Spine,,,1,100000038,610000004578,
0.258664,µm,Spine,,,1,100000053,610000004582,
0.76997,µm,Spine,0,1,1,100000000,610000004587,
0.188464,µm,Spine,0,1,1,100000003,610000004590,
0.162331,µm,Spine,1,2,1,100000003,610000004593,
0.301044,µm,Spine,,,1,100000054,610000004595,
0.450673,µm,Spine,0,1,1,100000003,610000004602,
0.177361,µm,Spine,5,3,1,100000003,610000004605,
0.217254,µm,Spine,3,1,1,100000037,610000004607,
0.271,µm,Spine,4,2,1,100000000,610000004611,
0.575767,µm,Spine,0,1,1,100000003,610000004617,
1.37141,µm,Spine,1,2,1,100000037,610000004624,
0.307729,µm,Spine,3,1,1,100000000,610000004626,
0.17139,µm,Spine,,,1,100000038,610000004628,
0.231735,µm,Spine,3,1,1,100000000,610000004631,
0.213559,µm,Spine,3,1,1,100000037,610000004634,
0.242431,µm,Spine,0,1,1,100000000,610000004636,
0.333539,µm,Spine,2,2,1,100000003,610000004638,
0.368887,µm,Spine,0,1,1,100000003,610000004644,
0.19498,µm,Spine,,,1,100000054,610000004647,
0.42408,µm,Spine,0,1,1,100000003,610000004650,
0.277421,µm,Spine,,,1,100000054,610000004652,
0.266155,µm,Spine,3,1,1,100000037,610000004656,
0.243496,µm,Spine,4,2,1,100000000,610000004658,
0.21882,µm,Spine,,,1,100000053,610000004660,
0.436443,µm,Spine,,,1,100000054,610000004662,
0.179293,µm,Spine,1,2,1,100000003,610000004667,
0.28197,µm,Spine,2,1,1,100000000,610000004669,
0.260282,µm,Spine,1,2,1,100000003,610000004673,
0.402022,µm,Spine,4,2,1,100000003,610000004675,
0.162331,µm,Spine,1,2,1,100000037,610000004684,
0.167404,µm,Spine,2,3,1,100000037,610000004686,
0.162331,µm,Spine,,,1,100000038,610000004689,
0.411357,µm,Spine,0,1,1,100000000,610000004691,
0.162331,µm,Spine,,,1,100000053,610000004693,
0.167404,µm,Spine,1,1,1,100000000,610000004697,
0.162331,µm,Spine,1,1,1,100000003,610000004701,
0.205962,µm,Spine,1,1,1,100000003,610000004704,
0.193659,µm,Spine,,,1,100000053,610000004706,
0.177835,µm,Spine,1,1,1,100000000,610000004710,
0.34956,µm,Spine,2,1,1,100000000,610000004712,
0.35848,µm,Spine,,,1,100000054,610000004714,
0.322459,µm,Spine,1,1,1,100000000,610000004716,
0.457138,µm,Spine,,,1,100000054,610000004720,
0.214116,µm,Spine,,,1,100000053,610000004722,
0.259307,µm,Spine,,,1,100000053,610000004725,
0.460646,µm,Spine,,,1,100000038,610000004727,
0.627407,µm,Spine,1,2,1,100000037,610000004733,
0.311931,µm,Spine,,,1,100000054,610000004735,
0.357008,µm,Spine,1,2,1,100000037,610000004737,
0.162331,µm,Spine,,,1,100000038,610000004739,
0.221386,µm,Spine,2,2,1,100000000,610000004743,
0.400431,µm,Spine,0,1,1,100000000,610000004745,
0.162331,µm,Spine,1,1,1,100000003,610000004747,
0.29042,µm,Spine,0,1,1,100000003,610000004750,
0.184873,µm,Spine,1,2,1,100000000,610000004752,
0.290262,µm,Spine,3,2,1,100000037,610000004754,
0.258517,µm,Spine,,,1,100000053,610000004756,
0.293219,µm,Spine,,,1,100000038,610000004758,
0.208072,µm,Spine,2,1,1,100000000,610000004761,
0.450673,µm,Spine,0,1,1,100000003,610000004767,
0.174985,µm,Spine,2,2,1,100000003,610000004769,
0.162331,µm,Spine,,,1,100000053,610000004771,
0.405827,µm,Spine,1,2,1,100000037,610000004779,
1.05515,µm,Spine,1,2,1,100000037,610000004786,
0.238616,µm,Spine,,,1,100000038,610000004789,
0.250319,µm,Spine,1,1,1,100000003,610000004793,
0.162331,µm,Spine,,,1,100000038,610000004795,
0.329357,µm,Spine,1,1,1,100000000,610000004799,
0.162331,µm,Spine,,,1,100000053,610000004801,
0.245122,µm,Spine,4,2,1,100000037,610000004807,
0.499421,µm,Spine,,,1,100000054,610000004810,
0.270289,µm,Spine,0,1,1,100000037,610000004814,
0.285347,µm,Spine,1,2,1,100000037,610000004825,
0.322149,µm,Spine,,,1,100000053,610000004827,
0.169919,µm,Spine,,,1,100000038,610000004830,
0.24745,µm,Spine,,,1,100000038,610000004832,
0.162331,µm,Spine,1,2,1,100000003,610000004834,
0.665303,µm,Spine,1,2,1,100000037,610000004841,
0.236572,µm,Spine,,,1,100000053,610000004843,
0.324661,µm,Spine,2,3,1,100000003,610000004847,
0.289152,µm,Spine,1,2,1,100000037,610000004849,
0.225254,µm,Spine,,,1,100000053,610000004851,
0.371585,µm,Spine,2,3,1,100000003,610000004853,
0.436526,µm,Spine,,,1,100000038,610000004855,
0.240366,µm,Spine,2,1,1,100000000,610000004857,
0.208803,µm,Spine,3,2,1,100000037,610000004860,
0.336113,µm,Spine,3,2,1,100000037,610000004864,
0.243496,µm,Spine,3,2,1,100000037,610000004866,
0.283809,µm,Spine,2,1,1,100000037,610000004868,
0.629345,µm,Spine,1,2,1,100000037,610000004873,
0.407095,µm,Spine,2,1,1,100000000,610000004875,
0.27427,µm,Spine,1,1,1,100000037,610000004877,
0.191209,µm,Spine,1,2,1,100000000,610000004879,
0.291688,µm,Spine,1,1,1,100000003,610000004882,
0.236393,µm,Spine,2,3,1,100000003,610000004885,
0.232338,µm,Spine,1,2,1,100000003,610000004887,
0.162331,µm,Spine,2,1,1,100000037,610000004890,
0.176203,µm,Spine,1,1,1,100000003,610000004896,
0.309443,µm,Spine,,,1,100000053,610000004898,
0.203407,µm,Spine,4,3,1,100000037,610000004901,
0.288025,µm,Spine,,,1,100000053,610000004903,
0.256686,µm,Spine,3,1,1,100000000,610000004905,
0.650591,µm,Spine,0,1,1,100000003,610000004912,
0.235394,µm,Spine,1,1,1,100000003,610000004915,
0.257461,µm,Spine,,,1,100000053,610000004919,
0.232513,µm,Spine,1,1,1,100000003,610000004921,
0.168364,µm,Spine,,,1,100000053,610000004924,
0.1644,µm,Spine,1,1,1,100000003,610000004928,
0.195222,µm,Spine,5,2,1,100000003,610000004931,
0.162331,µm,Spine,,,1,100000053,610000004934,
0.227009,µm,Spine,3,2,1,100000037,610000004937,
0.243496,µm,Spine,0,1,1,100000037,610000004939,
0.281399,µm,Spine,,,1,100000053,610000004942,
0.162331,µm,Spine,,,1,100000053,610000004945,
0.210523,µm,Spine,2,3,1,100000003,610000004947,
0.243496,µm,Spine,,,1,100000038,610000004950,
0.255779,µm,Spine,2,3,1,100000003,610000004952,
0.162331,µm,Spine,2,2,1,100000037,610000004955,
0.263787,µm,Spine,,,1,100000053,610000004958,
0.575767,µm,Spine,0,1,1,100000003,610000004964,
0.551863,µm,Spine,,,1,100000054,610000004966,
0.222078,µm,Spine,,,1,100000053,610000004968,
0.187768,µm,Spine,0,1,1,100000003,610000004973,
0.327285,µm,Spine,,,1,100000053,610000004975,
0.227013,µm,Spine,,,1,100000053,610000004977,
0.269019,µm,Spine,,,1,100000053,610000004980,
0.19086,µm,Spine,2,1,1,100000000,610000004982,
0.202533,µm,Spine,,,1,100000053,610000004985,
0.243496,µm,Spine,,,1,100000038,610000004987,
0.367037,µm,Spine,,,1,100000038,610000004991,
0.396632,µm,Spine,3,2,1,100000037,610000004995,
0.305638,µm,Spine,,,1,100000054,610000004997,
0.442843,µm,Spine,0,1,1,100000003,610000005001,
0.475862,µm,Spine,1,1,1,100000003,610000005004,
0.18318,µm,Spine,0,1,1,100000037,610000005007,
0.243496,µm,Spine,3,2,1,100000037,610000005010,
0.177549,µm,Spine,4,2,1,100000037,610000005012,
0.732019,µm,Spine,1,2,1,100000037,610000005017,
0.241765,µm,Spine,,,1,100000053,610000005021,
0.268228,µm,Spine,,,1,100000053,610000005023,
0.260267,µm,Spine,,,1,100000053,610000005025,
0.188527,µm,Spine,,,1,100000054,610000005028,
0.410617,µm,Spine,,,1,100000053,610000005033,
0.218191,µm,Spine,,,1,100000053,610000005036,
0.342948,µm,Spine,1,2,1,100000037,610000005038,
0.377013,µm,Spine,0,1,1,100000003,610000005043,
0.374242,µm,Spine,,,1,100000054,610000005045,
0.310026,µm,Spine,0,1,1,100000003,610000005047,
0.183262,µm,Spine,0,1,1,100000000,610000005050,
0.162331,µm,Spine,1,2,1,100000003,610000005052,
0.240206,µm,Spine,0,1,1,100000000,610000005058,
0.492033,µm,Spine,0,1,1,100000000,610000005060,
0.188539,µm,Spine,,,1,100000038,610000005062,
0.376658,µm,Spine,2,1,1,100000037,610000005065,
0.183262,µm,Spine,1,1,1,100000003,610000005069,
0.305142,µm,Spine,,,1,100000054,610000005071,
0.162331,µm,Spine,,,1,100000053,610000005074,
0.48459,µm,Spine,,,1,100000054,610000005077,
0.671525,µm,Spine,1,2,1,100000037,610000005082,
0.162331,µm,Spine,,,1,100000053,610000005085,
0.218058,µm,Spine,4,2,1,100000037,610000005088,
0.368637,µm,Spine,,,1,100000054,610000005091,
0.243496,µm,Spine,1,1,1,100000000,610000005093,
0.745132,µm,Spine,1,2,1,100000037,610000005101,
0.183375,µm,Spine,1,2,1,100000000,610000005103,
0.421176,µm,Spine,,,1,100000054,610000005105,
0.243496,µm,Spine,,,1,100000054,610000005111,
0.323257,µm,Spine,1,2,1,100000003,610000005113,
0.203022,µm,Spine,2,3,1,100000037,610000005115,
0.162331,µm,Spine,1,2,1,100000037,610000005117,
0.162331,µm,Spine,,,1,100000053,610000005119,
0.243496,µm,Spine,3,2,1,100000037,610000005122,
0.162331,µm,Spine,2,2,1,100000037,610000005125,
0.53559,µm,Spine,0,1,1,100000003,610000005130,
0.324294,µm,Spine,,,1,100000053,610000005132,
0.319523,µm,Spine,,,1,100000053,610000005134,
0.163234,µm,Spine,,,1,100000053,610000005137,
0.244853,µm,Spine,2,2,1,100000037,610000005139,
0.377195,µm,Spine,,,1,100000053,610000005143,
0.627785,µm,Spine,1,2,1,100000037,610000005150,
0.627407,µm,Spine,1,2,1,100000037,610000005157,
0.289152,µm,Spine,,,1,100000054,610000005160,
0.345532,µm,Spine,0,1,1,100000003,610000005163,
0.331287,µm,Spine,,,1,100000053,610000005166,
0.204969,µm,Spine,3,3,1,100000003,610000005168,
0.421453,µm,Spine,,,1,100000053,610000005171,
0.627407,µm,Spine,1,2,1,100000037,610000005177,
0.174804,µm,Spine,,,1,100000054,610000005181,
0.451137,µm,Spine,1,2,1,100000037,610000005185,
0.221302,µm,Spine,3,2,1,100000037,610000005187,
0.186117,µm,Spine,2,2,1,100000000,610000005189,
0.23202,µm,Spine,,,1,100000038,610000005193,
0.178652,µm,Spine,1,1,1,100000003,610000005197,
0.388278,µm,Spine,3,2,1,100000037,610000005200,
0.179482,µm,Spine,4,2,1,100000037,610000005203,
0.283328,µm,Spine,,,1,100000053,610000005206,
0.629477,µm,Spine,0,1,1,100000003,610000005210,
0.25068,µm,Spine,,,1,100000054,610000005217,
0.199545,µm,Spine,3,1,1,100000037,610000005219,
0.306202,µm,Spine,0,1,1,100000003,610000005222,
0.231422,µm,Spine,0,1,1,100000000,610000005225,
0.684119,µm,Spine,1,2,1,100000037,610000005227,
0.346921,µm,Spine,1,2,1,100000003,610000005229,
0.310584,µm,Spine,,,1,100000053,610000005231,
0.300135,µm,Spine,,,1,100000053,610000005233,
0.36824,µm,Spine,1,1,1,100000003,610000005237,
0.206604,µm,Spine,1,2,1,100000000,610000005239,
0.287619,µm,Spine,,,1,100000053,610000005241,
0.183749,µm,Spine,,,1,100000038,610000005247,
0.197422,µm,Spine,3,2,1,100000037,610000005249,
0.401783,µm,Spine,0,1,1,100000003,610000005252,
0.225741,µm,Spine,,,1,100000053,610000005255,
0.162331,µm,Spine,,,1,100000053,610000005262,
0.197489,µm,Spine,1,1,1,100000003,610000005264,
0.164785,µm,Spine,,,1,100000053,610000005267,
0.291926,µm,Spine,1,2,1,100000037,610000005276,
0.232643,µm,Spine,4,2,1,100000037,610000005279,
0.189974,µm,Spine,,,1,100000038,610000005283,
0.162331,µm,Spine,,,1,100000053,610000005285,
0.528968,µm,Spine,0,1,1,100000000,610000005287,
0.162331,µm,Spine,,,1,100000053,610000005289,
0.197188,µm,Spine,2,2,1,100000037,610000005291,
0.256631,µm,Spine,0,1,1,100000000,610000005293,
0.254427,µm,Spine,3,1,1,100000037,610000005300,
0.323538,µm,Spine,,,1,100000038,610000005303,
0.194036,µm,Spine,4,2,1,100000037,610000005306,
0.259607,µm,Spine,4,2,1,100000037,610000005310,
0.188536,µm,Spine,0,1,1,100000003,610000005315,
0.265217,µm,Spine,5,2,1,100000003,610000005319,
0.371782,µm,Spine,0,1,1,100000003,610000005322,
0.450109,µm,Spine,,,1,100000053,610000005324,
0.348833,µm,Spine,1,2,1,100000000,610000005326,
0.281151,µm,Spine,0,1,1,100000037,610000005328,
0.252135,µm,Spine,,,1,100000053,610000005331,
0.305069,µm,Spine,1,2,1,100000037,610000005333,
0.199559,µm,Spine,,,1,100000053,610000005335,
0.162331,µm,Spine,,,1,100000053,610000005337,
0.405827,µm,Spine,1,1,1,100000037,610000005341,
0.765959,µm,Spine,0,1,1,100000003,610000005346,
0.665504,µm,Spine,1,2,1,100000037,610000005349,
0.845013,µm,Spine,1,2,1,100000037,610000005352,
0.447816,µm,Spine,,,1,100000054,610000005355,
0.178659,µm,Spine,1,2,1,100000037,610000005357,
0.162331,µm,Spine,,,1,100000038,610000005359,
0.427715,µm,Spine,3,2,1,100000037,610000005364,
0.277855,µm,Spine,,,1,100000038,610000005366,
0.486992,µm,Spine,1,2,1,100000037,610000005372,
0.215976,µm,Spine,1,2,1,100000003,610000005374,
0.200972,µm,Spine,3,1,1,100000037,610000005376,
0.304846,µm,Spine,,,1,100000053,610000005379,
0.257201,µm,Spine,1,1,1,100000003,610000005384,
0.728306,µm,Spine,,,1,100000054,610000005387,
0.254197,µm,Spine,,,1,100000053,610000005389,
0.337013,µm,Spine,1,2,1,100000003,610000005391,
0.345735,µm,Spine,2,2,1,100000037,610000005393,
0.162331,µm,Spine,1,2,1,100000037,610000005395,
0.245769,µm,Spine,2,2,1,100000000,610000005398,
0.183084,µm,Spine,,,1,100000038,610000005401,
0.498672,µm,Spine,,,1,100000054,610000005403,
0.394926,µm,Spine,,,1,100000053,610000005405,
0.162331,µm,Spine,0,1,1,100000003,610000005407,
0.26022,µm,Spine,,,1,100000053,610000005409,
0.665303,µm,Spine,1,2,1,100000037,610000005422,
0.178009,µm,Spine,,,1,100000053,610000005425,
0.162331,µm,Spine,1,1,1,100000003,610000005427,
0.295568,µm,Spine,,,1,100000053,610000005430,
0.98786,µm,Spine,1,2,1,100000037,610000005433,
0.162331,µm,Spine,,,1,100000038,610000005435,
0.272575,µm,Spine,,,1,100000053,610000005438,
0.288051,µm,Spine,0,1,1,100000003,610000005440,
0.232138,µm,Spine,0,1,1,100000000,610000005443,
0.164919,µm,Spine,1,2,1,100000003,610000005447,
0.198843,µm,Spine,,,1,100000053,610000005449,
0.257988,µm,Spine,,,1,100000053,610000005451,
0.205806,µm,Spine,1,2,1,100000000,610000005453,
0.521116,µm,Spine,1,2,1,100000037,610000005460,
0.389928,µm,Spine,3,2,1,100000037,610000005462,
0.415077,µm,Spine,0,1,1,100000000,610000005464,
0.274125,µm,Spine,3,1,1,100000000,610000005467,
0.26946,µm,Spine,1,2,1,100000000,610000005470,
0.183457,µm,Spine,,,1,100000053,610000005472,
0.405827,µm,Spine,1,2,1,100000000,610000005475,
0.170388,µm,Spine,3,1,1,100000037,610000005477,
0.173428,µm,Spine,1,2,1,100000003,610000005481,
0.486992,µm,Spine,,,1,100000053,610000005483,
0.201386,µm,Spine,1,2,1,100000003,610000005485,
0.235807,µm,Spine,0,1,1,100000000,610000005487,
0.20579,µm,Spine,,,1,100000053,610000005490,
0.382456,µm,Spine,0,1,1,100000003,610000005492,
0.289052,µm,Spine,,,1,100000053,610000005495,
0.20848,µm,Spine,0,1,1,100000003,610000005500,
0.331083,µm,Spine,4,2,1,100000000,610000005502,
0.274512,µm,Spine,1,2,1,100000003,610000005505,
0.198314,µm,Spine,,,1,100000054,610000005507,
0.193372,µm,Spine,3,1,1,100000037,610000005510,
0.368887,µm,Spine,0,1,1,100000003,610000005515,
0.427124,µm,Spine,3,1,1,100000037,610000005521,
0.243496,µm,Spine,,,1,100000053,610000005523,
0.167613,µm,Spine,,,1,100000053,610000005525,
0.269799,µm,Spine,0,1,1,100000003,610000005529,
0.352177,µm,Spine,3,2,1,100000037,610000005533,
0.295735,µm,Spine,,,1,100000034,610000005536,
0.255048,µm,Spine,,,1,100000054,610000005539,
0.28458,µm,Spine,0,1,1,100000003,610000005543,
0.300924,µm,Spine,,,1,100000053,610000005545,
0.162331,µm,Spine,,,1,100000053,610000005547,
0.198089,µm,Spine,,,1,100000053,610000005550,
0.173845,µm,Spine,,,1,100000053,610000005553,
0.203326,µm,Spine,,,1,100000053,610000005559,
0.298913,µm,Spine,1,1,1,100000003,610000005562,
0.265184,µm,Spine,2,1,1,100000037,610000005564,
0.236698,µm,Spine,,,1,100000053,610000005568,
0.308797,µm,Spine,0,1,1,100000003,610000005572,
0.493333,µm,Spine,0,1,1,100000003,610000005575,
0.206084,µm,Spine,,,1,100000053,610000005577,
0.507188,µm,Spine,1,2,1,100000037,610000005581,
0.193296,µm,Spine,3,1,1,100000037,610000005583,
0.222731,µm,Spine,,,1,100000053,610000005585,
0.351888,µm,Spine,2,2,1,100000003,610000005587,
0.190594,µm,Spine,1,1,1,100000003,610000005590,
0.175217,µm,Spine,1,1,1,100000003,610000005597,
0.716284,µm,Spine,0,1,1,100000003,610000005600,
0.251386,µm,Spine,,,1,100000053,610000005604,
0.247775,µm,Spine,2,2,1,100000000,610000005607,
0.364479,µm,Spine,1,2,1,100000037,610000005611,
0.665303,µm,Spine,1,2,1,100000037,610000005615,
0.271672,µm,Spine,1,1,1,100000003,610000005619,
0.366793,µm,Spine,0,1,1,100000000,610000005623,
0.303243,µm,Spine,1,1,1,100000003,610000005628,
0.162331,µm,Spine,,,1,100000053,610000005631,
0.243496,µm,Spine,5,3,1,100000003,610000005634,
0.162331,µm,Spine,1,2,1,100000000,610000005637,
0.446795,µm,Spine,1,2,1,100000037,610000005642,
0.258467,µm,Spine,0,1,1,100000037,610000005644,
0.372397,µm,Spine,4,2,1,100000000,610000005646,
0.258715,µm,Spine,0,1,1,100000003,610000005649,
0.276788,µm,Spine,0,1,1,100000003,610000005651,
0.341175,µm,Spine,1,1,1,100000000,610000005654,
0.311189,µm,Spine,,,1,100000053,610000005656,
0.282635,µm,Spine,2,2,1,100000003,610000005659,
0.388032,µm,Spine,3,2,1,100000037,610000005662,
0.398852,µm,Spine,1,2,1,100000037,610000005665,
0.167217,µm,Spine,,,1,100000053,610000005667,
0.264471,µm,Spine,1,2,1,100000000,610000005669,
0.888301,µm,Spine,1,2,1,100000037,610000005673,
0.249645,µm,Spine,,,1,100000054,610000005677,
0.328079,µm,Spine,,,1,100000038,610000005679,
0.433933,µm,Spine,1,2,1,100000037,610000005681,
0.204128,µm,Spine,1,2,1,100000003,610000005684,
0.177693,µm,Spine,0,1,1,100000003,610000005690,
0.202152,µm,Spine,4,2,1,100000003,610000005692,
0.399919,µm,Spine,1,2,1,100000037,610000005694,
0.180421,µm,Spine,0,1,1,100000003,610000005696,
0.443401,µm,Spine,,,1,100000038,610000005698,
0.261251,µm,Spine,1,2,1,100000037,610000005701,
0.585574,µm,Spine,1,1,1,100000037,610000005704,
0.182769,µm,Spine,,,1,100000053,610000005707,
0.277378,µm,Spine,0,1,1,100000003,610000005709,
0.29595,µm,Spine,,,1,100000053,610000005711,
0.243496,µm,Spine,4,2,1,100000037,610000005713,
0.442722,µm,Spine,1,2,1,100000037,610000005720,
0.162331,µm,Spine,,,1,100000053,610000005722,
0.175736,µm,Spine,,,1,100000053,610000005725,
1.52727,µm,Spine,1,2,1,100000037,610000005729,
0.253388,µm,Spine,,,1,100000053,610000005732,
1.13549,µm,Spine,1,2,1,100000037,610000005736,
0.23129,µm,Spine,4,2,1,100000037,610000005739,
0.162331,µm,Spine,,,1,100000053,610000005741,
0.26906,µm,Spine,,,1,100000038,610000005743,
0.218547,µm,Spine,4,2,1,100000037,610000005746,
0.209943,µm,Spine,0,1,1,100000000,610000005749,
0.218141,µm,Spine,,,1,100000053,610000005751,
0.336978,µm,Spine,,,1,100000053,610000005753,
0.371639,µm,Spine,2,1,1,100000037,610000005755,
0.402454,µm,Spine,0,1,1,100000037,610000005759,
0.324661,µm,Spine,,,1,100000053,610000005764,
0.321916,µm,Spine,0,1,1,100000003,610000005767,
0.285881,µm,Spine,0,1,1,100000003,610000005769,
0.398271,µm,Spine,2,1,1,100000003,610000005772,
0.203416,µm,Spine,4,2,1,100000037,610000005776,
0.34125,µm,Spine,,,1,100000038,610000005780,
0.162331,µm,Spine,2,1,1,100000037,610000005784,
0.258464,µm,Spine,,,1,100000054,610000005786,
0.246033,µm,Spine,,,1,100000053,610000005789,
0.192471,µm,Spine,,,1,100000053,610000005794,
0.665303,µm,Spine,1,2,1,100000037,610000005798,
0.378626,µm,Spine,,,1,100000053,610000005800,
0.162331,µm,Spine,5,3,1,100000003,610000005802,
0.977265,µm,Spine,0,1,1,100000003,610000005806,
0.572061,µm,Spine,,,1,100000054,610000005808,
0.336685,µm,Spine,,,1,100000053,610000005810,
0.206891,µm,Spine,2,3,1,100000037,610000005812,
0.302268,µm,Spine,0,1,1,100000037,610000005814,
0.202992,µm,Spine,,,1,100000054,610000005816,
0.205928,µm,Spine,,,1,100000053,610000005818,
0.231905,µm,Spine,1,2,1,100000003,610000005821,
0.24096,µm,Spine,,,1,100000053,610000005823,
0.2652,µm,Spine,0,1,1,100000037,610000005825,
0.285347,µm,Spine,,,1,100000054,610000005830,
0.269333,µm,Spine,,,1,100000053,610000005833,
0.627265,µm,Spine,1,2,1,100000037,610000005836,
0.30232,µm,Spine,,,1,100000053,610000005838,
0.199109,µm,Spine,,,1,100000053,610000005840,
0.296123,µm,Spine,,,1,100000054,610000005842,
0.20545,µm,Spine,0,1,1,100000003,610000005845,
0.329734,µm,Spine,,,1,100000053,610000005847,
0.294224,µm,Spine,0,1,1,100000003,610000005849,
0.214024,µm,Spine,,,1,100000053,610000005851,
0.315109,µm,Spine,,,1,100000038,610000005856,
0.318712,µm,Spine,,,1,100000053,610000005858,
0.394889,µm,Spine,4,2,1,100000037,610000005860,
0.200922,µm,Spine,5,3,1,100000003,610000005862,
0.818412,µm,Spine,1,2,1,100000037,610000005865,
0.162331,µm,Spine,0,1,1,100000003,610000005867,
0.417879,µm,Spine,,,1,100000053,610000005870,
0.193466,µm,Spine,,,1,100000053,610000005874,
0.460972,µm,Spine,0,1,1,100000003,610000005876,
0.281542,µm,Spine,,,1,100000053,610000005880,
0.243496,µm,Spine,1,1,1,100000003,610000005883,
0.162331,µm,Spine,1,2,1,100000037,610000005886,
0.190231,µm,Spine,1,1,1,100000000,610000005889,
0.627265,µm,Spine,1,2,1,100000037,610000005892,
0.212425,µm,Spine,0,1,1,100000003,610000005895,
0.750212,µm,Spine,1,2,1,100000037,610000005899,
0.162331,µm,Spine,,,1,100000053,610000005904,
0.356902,µm,Spine,2,1,1,100000037,610000005908,
0.320735,µm,Spine,4,2,1,100000037,610000005910,
0.502047,µm,Spine,,,1,100000054,610000005912,
0.187836,µm,Spine,,,1,100000053,610000005915,
0.481043,µm,Spine,0,1,1,100000003,610000005920,
0.797736,µm,Spine,1,2,1,100000037,610000005926,
0.649323,µm,Spine,0,1,1,100000003,610000005930,
0.246371,µm,Spine,4,2,1,100000003,610000005933,
1.39734,µm,Spine,1,2,1,100000037,610000005941,
0.162331,µm,Spine,0,1,1,100000003,610000005944,
0.20527,µm,Spine,0,1,1,100000003,610000005946,
0.249512,µm,Spine,,,1,100000053,610000005948,
0.334807,µm,Spine,1,2,1,100000037,610000005950,
0.30944,µm,Spine,1,1,1,100000003,610000005952,
0.162331,µm,Spine,1,1,1,100000003,610000005955,
0.386758,µm,Spine,,,1,100000053,610000005957,
0.345958,µm,Spine,0,1,1,100000000,610000005959,
0.314516,µm,Spine,,,1,100000053,610000005963,
0.183521,µm,Spine,,,1,100000053,610000005968,
0.252315,µm,Spine,,,1,100000038,610000005970,
0.330211,µm,Spine,,,1,100000053,610000005972,
0.597125,µm,Spine,1,2,1,100000037,610000005976,
0.301172,µm,Spine,2,2,1,100000037,610000005982,
0.314746,µm,Spine,1,1,1,100000003,610000005985,
0.244942,µm,Spine,0,1,1,100000003,610000005989,
0.302659,µm,Spine,,,1,100000053,610000005993,
0.162331,µm,Spine,2,1,1,100000003,610000005995,
0.408997,µm,Spine,,,1,100000053,610000005998,
0.745132,µm,Spine,1,2,1,100000037,610000006003,
0.366793,µm,Spine,0,1,1,100000000,610000006006,
0.338085,µm,Spine,2,1,1,100000000,610000006011,
0.162331,µm,Spine,3,1,1,100000000,610000006013,
0.395272,µm,Spine,0,1,1,100000003,610000006018,
0.304524,µm,Spine,1,2,1,100000003,610000006021,
0.781782,µm,Spine,1,2,1,100000037,610000006025,
0.179577,µm,Spine,,,1,100000053,610000006028,
0.285347,µm,Spine,1,2,1,100000037,610000006033,
0.29042,µm,Spine,0,1,1,100000037,610000006036,
0.404921,µm,Spine,3,2,1,100000037,610000006038,
0.191999,µm,Spine,3,1,1,100000037,610000006041,
0.243496,µm,Spine,0,1,1,100000003,610000006043,
0.361133,µm,Spine,1,2,1,100000037,610000006046,
0.334725,µm,Spine,,,1,100000053,610000006048,
0.690875,µm,Spine,1,2,1,100000037,610000006051,
1.02856,µm,Spine,1,2,1,100000037,610000006055,
0.251594,µm,Spine,0,1,1,100000003,610000006057,
0.260512,µm,Spine,0,1,1,100000003,610000006060,
0.208747,µm,Spine,0,1,1,100000003,610000006062,
0.382992,µm,Spine,0,1,1,100000000,610000006068,
0.319589,µm,Spine,,,1,100000053,610000006070,
0.2325,µm,Spine,4,2,1,100000003,610000006073,
0.521116,µm,Spine,1,2,1,100000037,610000006078,
1.05515,µm,Spine,1,2,1,100000037,610000006084,
0.211931,µm,Spine,1,1,1,100000037,610000006086,
0.162331,µm,Spine,,,1,100000053,610000006088,
0.267157,µm,Spine,1,1,1,100000003,610000006098,
0.274525,µm,Spine,3,2,1,100000037,610000006100,
0.269959,µm,Spine,,,1,100000053,610000006104,
0.358266,µm,Spine,,,1,100000054,610000006108,
0.241226,µm,Spine,,,1,100000053,610000006111,
0.248569,µm,Spine,4,3,1,100000037,610000006115,
0.30437,µm,Spine,,,1,100000053,610000006117,
0.404416,µm,Spine,,,1,100000053,610000006120,
0.326093,µm,Spine,,,1,100000038,610000006122,
0.186739,µm,Spine,1,1,1,100000003,610000006128,
0.199832,µm,Spine,0,1,1,100000003,610000006131,
0.373011,µm,Spine,0,1,1,100000003,610000006134,
0.162331,µm,Spine,,,1,100000053,610000006140,
0.162331,µm,Spine,0,1,1,100000003,610000006142,
0.53318,µm,Spine,,,1,100000054,610000006145,
0.180086,µm,Spine,2,1,1,100000000,610000006149,
0.380945,µm,Spine,1,2,1,100000037,610000006155,
0.200643,µm,Spine,,,1,100000053,610000006159,
0.405827,µm,Spine,1,2,1,100000037,610000006164,
0.680557,µm,Spine,,,1,100000054,610000006168,
0.190457,µm,Spine,,,1,100000054,610000006170,
0.730488,µm,Spine,1,2,1,100000037,610000006175,
0.743759,µm,Spine,1,2,1,100000037,610000006179,
0.273405,µm,Spine,0,1,1,100000037,610000006181,
0.390114,µm,Spine,,,1,100000053,610000006185,
0.419777,µm,Spine,0,1,1,100000003,610000006189,
