
Spine Part Volume Neck
 ==================== 
Spine Part Volume Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005324,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000005326,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000037,610000005328,
0.0097102,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005331,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000005333,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005335,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005337,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000037,610000005341,
0.093821,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005346,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000005349,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000005352,
0.0272584,µm^3,Spine,Spine Part Volume,,,1,100000054,610000005355,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000005357,
0,µm^3,Spine,Spine Part Volume,,,1,100000038,610000005359,
0,µm^3,Spine,Spine Part Volume,3,2,1,100000037,610000005364,
0,µm^3,Spine,Spine Part Volume,,,1,100000038,610000005366,
0.0235474,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000005372,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000005374,
0,µm^3,Spine,Spine Part Volume,3,1,1,100000037,610000005376,
0.0160315,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005379,
0.0104436,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000005384,
0.065416,µm^3,Spine,Spine Part Volume,,,1,100000054,610000005387,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005389,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000005391,
0,µm^3,Spine,Spine Part Volume,2,2,1,100000037,610000005393,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000005395,
0.00922326,µm^3,Spine,Spine Part Volume,2,2,1,100000000,610000005398,
0,µm^3,Spine,Spine Part Volume,,,1,100000038,610000005401,
0,µm^3,Spine,Spine Part Volume,,,1,100000054,610000005403,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005405,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005407,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005409,
0.0736386,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000005422,
0.00476693,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005425,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000005427,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005430,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000005433,
0,µm^3,Spine,Spine Part Volume,,,1,100000038,610000005435,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005438,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005440,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000005443,
0.0140003,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000005447,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005449,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005451,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000005453,
0.0160241,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000005460,
0,µm^3,Spine,Spine Part Volume,3,2,1,100000037,610000005462,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000005464,
0.00968108,µm^3,Spine,Spine Part Volume,3,1,1,100000000,610000005467,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000005470,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005472,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000005475,
0,µm^3,Spine,Spine Part Volume,3,1,1,100000037,610000005477,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000005481,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005483,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000005485,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000005487,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005490,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005492,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005495,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005500,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000000,610000005502,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000005505,
0,µm^3,Spine,Spine Part Volume,,,1,100000054,610000005507,
0.00694022,µm^3,Spine,Spine Part Volume,3,1,1,100000037,610000005510,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005515,
0.00806829,µm^3,Spine,Spine Part Volume,3,1,1,100000037,610000005521,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005523,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005525,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005529,
0.0116006,µm^3,Spine,Spine Part Volume,3,2,1,100000037,610000005533,
0,µm^3,Spine,Spine Part Volume,,,1,100000034,610000005536,
0,µm^3,Spine,Spine Part Volume,,,1,100000054,610000005539,
0.0113793,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005543,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005545,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005547,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005550,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005553,
0.00573124,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005559,
0.0173987,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000005562,
0,µm^3,Spine,Spine Part Volume,2,1,1,100000037,610000005564,
0.00802002,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005568,
0.0246201,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005572,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005575,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005577,
0.0164231,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000005581,
0,µm^3,Spine,Spine Part Volume,3,1,1,100000037,610000005583,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005585,
0,µm^3,Spine,Spine Part Volume,2,2,1,100000003,610000005587,
0.00544455,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000005590,
0.00277811,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000005597,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005600,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005604,
0,µm^3,Spine,Spine Part Volume,2,2,1,100000000,610000005607,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000005611,
0.0475027,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000005615,
0.00971296,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000005619,
0.012802,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000005623,
0.0149339,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000005628,
0.00273723,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005631,
0.00639947,µm^3,Spine,Spine Part Volume,5,3,1,100000003,610000005634,
0.00485451,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000005637,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000005642,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000037,610000005644,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000000,610000005646,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005649,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005651,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000005654,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005656,
0,µm^3,Spine,Spine Part Volume,2,2,1,100000003,610000005659,
0,µm^3,Spine,Spine Part Volume,3,2,1,100000037,610000005662,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000005665,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005667,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000005669,
0.0702092,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000005673,
0.00856967,µm^3,Spine,Spine Part Volume,,,1,100000054,610000005677,
0,µm^3,Spine,Spine Part Volume,,,1,100000038,610000005679,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000005681,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000005684,
0.00301957,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005690,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000003,610000005692,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000005694,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005696,
0,µm^3,Spine,Spine Part Volume,,,1,100000038,610000005698,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000005701,
0.0246596,µm^3,Spine,Spine Part Volume,1,1,1,100000037,610000005704,
0.00778771,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005707,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005709,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005711,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000037,610000005713,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000005720,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005722,
0.00394476,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005725,
0.197346,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000005729,
0.00572425,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005732,
0.124416,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000005736,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000037,610000005739,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005741,
0,µm^3,Spine,Spine Part Volume,,,1,100000038,610000005743,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000037,610000005746,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000005749,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005751,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005753,
0,µm^3,Spine,Spine Part Volume,2,1,1,100000037,610000005755,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000037,610000005759,
0.0114363,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005764,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005767,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005769,
0.0236685,µm^3,Spine,Spine Part Volume,2,1,1,100000003,610000005772,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000037,610000005776,
0.0125122,µm^3,Spine,Spine Part Volume,,,1,100000038,610000005780,
0,µm^3,Spine,Spine Part Volume,2,1,1,100000037,610000005784,
0,µm^3,Spine,Spine Part Volume,,,1,100000054,610000005786,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005789,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005794,
0.0454325,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000005798,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005800,
0,µm^3,Spine,Spine Part Volume,5,3,1,100000003,610000005802,
0.0902739,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005806,
0,µm^3,Spine,Spine Part Volume,,,1,100000054,610000005808,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005810,
0,µm^3,Spine,Spine Part Volume,2,3,1,100000037,610000005812,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000037,610000005814,
0,µm^3,Spine,Spine Part Volume,,,1,100000054,610000005816,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005818,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000005821,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005823,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000037,610000005825,
0,µm^3,Spine,Spine Part Volume,,,1,100000054,610000005830,
0.0105425,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005833,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000005836,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005838,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005840,
0,µm^3,Spine,Spine Part Volume,,,1,100000054,610000005842,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005845,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005847,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005849,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005851,
0,µm^3,Spine,Spine Part Volume,,,1,100000038,610000005856,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005858,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000037,610000005860,
0,µm^3,Spine,Spine Part Volume,5,3,1,100000003,610000005862,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000005865,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005867,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005870,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005874,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005876,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005880,
0.0149035,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000005883,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000005886,
0.00571591,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000005889,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000005892,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005895,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000005899,
0.00318161,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005904,
0,µm^3,Spine,Spine Part Volume,2,1,1,100000037,610000005908,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000037,610000005910,
0,µm^3,Spine,Spine Part Volume,,,1,100000054,610000005912,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005915,
0.0202036,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005920,
0.0232101,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000005926,
0.0498992,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005930,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000003,610000005933,
0.143863,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000005941,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005944,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005946,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005948,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000005950,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000005952,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000005955,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005957,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000005959,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005963,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005968,
0,µm^3,Spine,Spine Part Volume,,,1,100000038,610000005970,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005972,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000005976,
0,µm^3,Spine,Spine Part Volume,2,2,1,100000037,610000005982,
0.0107111,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000005985,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005989,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005993,
0,µm^3,Spine,Spine Part Volume,2,1,1,100000003,610000005995,
0.0215051,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005998,
0.0465551,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000006003,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000006006,
0.0154691,µm^3,Spine,Spine Part Volume,2,1,1,100000000,610000006011,
0,µm^3,Spine,Spine Part Volume,3,1,1,100000000,610000006013,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000006018,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000006021,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000006025,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000006028,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000006033,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000037,610000006036,
0,µm^3,Spine,Spine Part Volume,3,2,1,100000037,610000006038,
0,µm^3,Spine,Spine Part Volume,3,1,1,100000037,610000006041,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000006043,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000006046,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000006048,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000006051,
0.0768309,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000006055,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000006057,
0.00959583,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000006060,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000006062,
0.00796936,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000006068,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000006070,
0.00699938,µm^3,Spine,Spine Part Volume,4,2,1,100000003,610000006073,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000006078,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000006084,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000037,610000006086,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000006088,
0.0131279,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000006098,
0,µm^3,Spine,Spine Part Volume,3,2,1,100000037,610000006100,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000006104,
0,µm^3,Spine,Spine Part Volume,,,1,100000054,610000006108,
0.00798472,µm^3,Spine,Spine Part Volume,,,1,100000053,610000006111,
0.00458169,µm^3,Spine,Spine Part Volume,4,3,1,100000037,610000006115,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000006117,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000006120,
0,µm^3,Spine,Spine Part Volume,,,1,100000038,610000006122,
0.00454233,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000006128,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000006131,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000006134,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000006140,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000006142,
0.0338813,µm^3,Spine,Spine Part Volume,,,1,100000054,610000006145,
0,µm^3,Spine,Spine Part Volume,2,1,1,100000000,610000006149,
0.0163808,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000006155,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000006159,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000006164,
0,µm^3,Spine,Spine Part Volume,,,1,100000054,610000006168,
0,µm^3,Spine,Spine Part Volume,,,1,100000054,610000006170,
0.0435944,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000006175,
0.0386997,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000006179,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000037,610000006181,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000006185,
0.0257539,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000006189,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000006191,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000006194,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000006196,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000006199,
0.0257212,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000006205,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000006207,
0,µm^3,Spine,Spine Part Volume,,,1,100000038,610000006209,
0.0163365,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000006213,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000006218,
0.00961064,µm^3,Spine,Spine Part Volume,,,1,100000053,610000006222,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000006226,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000037,610000006228,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000006237,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000006245,
0,µm^3,Spine,Spine Part Volume,4,3,1,100000037,610000006247,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000006251,
0,µm^3,Spine,Spine Part Volume,3,2,1,100000037,610000006253,
0.00673541,µm^3,Spine,Spine Part Volume,,,1,100000038,610000006256,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000006258,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000006261,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000037,610000006263,
0.0651515,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000006267,
0.0415671,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000006272,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000006279,
0.010005,µm^3,Spine,Spine Part Volume,,,1,100000038,610000006284,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000006288,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000006290,
0,µm^3,Spine,Spine Part Volume,3,1,1,100000037,610000006292,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000006296,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000006298,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000006300,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000006305,
0,µm^3,Spine,Spine Part Volume,,,1,100000054,610000006309,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000037,610000006312,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000006315,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000006318,
0.0446381,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000006322,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000037,610000006327,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000006338,
0.0207639,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000006342,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000006346,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000006348,
0.017587,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000006353,
0.0142749,µm^3,Spine,Spine Part Volume,,,1,100000053,610000006356,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000006360,
0,µm^3,Spine,Spine Part Volume,2,1,1,100000000,610000006364,
0.00966614,µm^3,Spine,Spine Part Volume,,,1,100000053,610000006369,
0,µm^3,Spine,Spine Part Volume,,,1,100000038,610000006372,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000037,610000006375,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000006377,
0,µm^3,Spine,Spine Part Volume,,,1,100000054,610000006381,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000006387,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000006389,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000006392,
0.00902652,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000006398,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000006401,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000006407,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000006412,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000006419,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000006423,
0.0167494,µm^3,Spine,Spine Part Volume,,,1,100000053,610000006426,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000006429,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000037,610000006433,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000006437,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000006442,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000006449,
0.00442668,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000006458,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000037,610000006460,
0.00591858,µm^3,Spine,Spine Part Volume,0,1,1,100000037,610000006463,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000006465,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000006467,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000037,610000006470,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000006472,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000006474,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000006486,
0.00405339,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000006490,
0.0121946,µm^3,Spine,Spine Part Volume,3,1,1,100000037,610000006493,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000006500,
0,µm^3,Spine,Spine Part Volume,2,1,1,100000003,610000006504,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000006513,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000006524,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000006528,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000003,610000006531,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000006537,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000006540,
0.0158252,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000006543,
0.0105084,µm^3,Spine,Spine Part Volume,4,2,1,100000037,610000006546,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000006549,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000006555,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000006561,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000006563,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000006565,
0.0191115,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000006571,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000006573,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000006580,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000006584,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000006587,
0.0261977,µm^3,Spine,Spine Part Volume,1,1,1,100000037,610000006595,
0,µm^3,Spine,Spine Part Volume,,,1,100000054,610000006598,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000006602,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000006605,
0,µm^3,Spine,Spine Part Volume,,,1,100000038,610000006611,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000037,610000006617,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000006619,
0.0569203,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000006623,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000006631,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000006634,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000006643,
