
Spine Part Min Diameter Head
 ==================== 
Spine Part Min Diameter Head,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.184524,µm,Spine,Spine Part Min Diameter,3,3,1,100000000,610000004256,
0.228278,µm,Spine,Spine Part Min Diameter,3,3,1,100000000,610000004257,
0.556555,µm,Spine,Spine Part Min Diameter,3,2,1,100000000,610000004258,
0.219832,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000004259,
0.185253,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000004260,
0.470957,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000004261,
0.265478,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000004262,
0.410734,µm,Spine,Spine Part Min Diameter,2,1,1,100000000,610000004263,
0.172476,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000004264,
0.25104,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000004265,
0.38738,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000004266,
0.470832,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000004267,
0.280165,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000004268,
0.243496,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000004269,
0.162331,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000004270,
0.162331,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000004271,
0.240326,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000004272,
0.332839,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000004273,
0.306624,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000004274,
0.351351,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000004275,
0.390608,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000004276,
0.418886,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000004277,
0.390634,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000004278,
0.429173,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000004279,
0.492818,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000004281,
0.214577,µm,Spine,Spine Part Min Diameter,4,2,1,100000000,610000004282,
0.209959,µm,Spine,Spine Part Min Diameter,4,3,1,100000000,610000004283,
0.2636,µm,Spine,Spine Part Min Diameter,3,2,1,100000000,610000004284,
0.253642,µm,Spine,Spine Part Min Diameter,3,2,1,100000000,610000004285,
0.312034,µm,Spine,Spine Part Min Diameter,3,2,1,100000000,610000004286,
0.272885,µm,Spine,Spine Part Min Diameter,3,2,1,100000000,610000004287,
0.357658,µm,Spine,Spine Part Min Diameter,3,2,1,100000000,610000004288,
0.162331,µm,Spine,Spine Part Min Diameter,3,2,1,100000000,610000004289,
0.176564,µm,Spine,Spine Part Min Diameter,3,3,1,100000000,610000004290,
0.405827,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000004291,
0.186193,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000004292,
0.305017,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000004293,
0.195939,µm,Spine,Spine Part Min Diameter,4,3,1,100000000,610000004294,
0.424314,µm,Spine,Spine Part Min Diameter,4,3,1,100000000,610000004295,
0.324661,µm,Spine,Spine Part Min Diameter,4,3,1,100000000,610000004296,
0.324661,µm,Spine,Spine Part Min Diameter,4,3,1,100000000,610000004297,
0.253668,µm,Spine,Spine Part Min Diameter,4,4,1,100000000,610000004298,
0.213719,µm,Spine,Spine Part Min Diameter,4,4,1,100000000,610000004299,
0.486992,µm,Spine,Spine Part Min Diameter,3,3,1,100000000,610000004300,
0.469904,µm,Spine,Spine Part Min Diameter,2,3,1,100000000,610000004301,
0.162331,µm,Spine,Spine Part Min Diameter,2,3,1,100000000,610000004302,
0.510137,µm,Spine,Spine Part Min Diameter,2,3,1,100000000,610000004303,
0.323181,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000004304,
0.376288,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000004305,
0.243496,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000004306,
0.497268,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000004307,
0.284057,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000004308,
0.486992,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000004309,
0.262832,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000004310,
0.318118,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000004311,
0.177692,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000004315,
0.273318,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000004316,
0.248569,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000004318,
0.266324,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000004319,
0.261394,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000004320,
0.263779,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000004321,
0.300774,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000004322,
0.349405,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000004323,
0.425594,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000004324,
0.292363,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000004325,
0.162331,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000004326,
0.420265,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000004327,
0.355098,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000004328,
0.162331,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000004329,
0.31455,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000004330,
0.306524,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000004331,
0.253959,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000004332,
0.25217,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000004333,
0.279132,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000004334,
0.162331,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000004335,
0.389355,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000004336,
0.364742,µm,Spine,Spine Part Min Diameter,3,3,1,100000001,610000004337,
0.364699,µm,Spine,Spine Part Min Diameter,3,3,1,100000001,610000004338,
0.40302,µm,Spine,Spine Part Min Diameter,3,3,1,100000001,610000004339,
0.507573,µm,Spine,Spine Part Min Diameter,3,4,1,100000001,610000004340,
0.406501,µm,Spine,Spine Part Min Diameter,3,4,1,100000001,610000004341,
0.162331,µm,Spine,Spine Part Min Diameter,3,4,1,100000001,610000004342,
0.299165,µm,Spine,Spine Part Min Diameter,3,4,1,100000001,610000004343,
0.278114,µm,Spine,Spine Part Min Diameter,3,3,1,100000001,610000004344,
0.314351,µm,Spine,Spine Part Min Diameter,2,3,1,100000001,610000004345,
0.202801,µm,Spine,Spine Part Min Diameter,2,3,1,100000001,610000004346,
0.221125,µm,Spine,Spine Part Min Diameter,2,3,1,100000001,610000004347,
0.319504,µm,Spine,Spine Part Min Diameter,2,3,1,100000001,610000004348,
0.629894,µm,Spine,Spine Part Min Diameter,2,3,1,100000001,610000004349,
0.288778,µm,Spine,Spine Part Min Diameter,1,2,1,100000001,610000004350,
0.324661,µm,Spine,Spine Part Min Diameter,1,2,1,100000001,610000004351,
0.568158,µm,Spine,Spine Part Min Diameter,1,2,1,100000001,610000004352,
0.355099,µm,Spine,Spine Part Min Diameter,1,2,1,100000001,610000004353,
0.226386,µm,Spine,Spine Part Min Diameter,1,2,1,100000001,610000004354,
0.55394,µm,Spine,Spine Part Min Diameter,1,2,1,100000001,610000004355,
0.334313,µm,Spine,Spine Part Min Diameter,1,2,1,100000001,610000004356,
0.344293,µm,Spine,Spine Part Min Diameter,4,3,1,100000001,610000004357,
0.162331,µm,Spine,Spine Part Min Diameter,4,3,1,100000001,610000004358,
0.209208,µm,Spine,Spine Part Min Diameter,4,3,1,100000001,610000004359,
0.206639,µm,Spine,Spine Part Min Diameter,4,3,1,100000001,610000004360,
0.36681,µm,Spine,Spine Part Min Diameter,4,3,1,100000001,610000004361,
0.486992,µm,Spine,Spine Part Min Diameter,4,3,1,100000001,610000004362,
0.373966,µm,Spine,Spine Part Min Diameter,5,3,1,100000001,610000004363,
0.374837,µm,Spine,Spine Part Min Diameter,5,3,1,100000001,610000004364,
0.162331,µm,Spine,Spine Part Min Diameter,3,3,1,100000001,610000004365,
0.293367,µm,Spine,Spine Part Min Diameter,3,3,1,100000001,610000004366,
0.273541,µm,Spine,Spine Part Min Diameter,3,3,1,100000001,610000004367,
0.243496,µm,Spine,Spine Part Min Diameter,3,2,1,100000001,610000004368,
0.32723,µm,Spine,Spine Part Min Diameter,2,2,1,100000001,610000004369,
0.343241,µm,Spine,Spine Part Min Diameter,2,2,1,100000001,610000004370,
0.365719,µm,Spine,Spine Part Min Diameter,4,1,1,100000001,610000004371,
0.301527,µm,Spine,Spine Part Min Diameter,4,2,1,100000001,610000004372,
0.319989,µm,Spine,Spine Part Min Diameter,4,1,1,100000001,610000004373,
0.324661,µm,Spine,Spine Part Min Diameter,3,1,1,100000001,610000004374,
0.437767,µm,Spine,Spine Part Min Diameter,4,2,1,100000001,610000004375,
0.308542,µm,Spine,Spine Part Min Diameter,4,2,1,100000001,610000004376,
0.207368,µm,Spine,Spine Part Min Diameter,4,2,1,100000001,610000004377,
0.265083,µm,Spine,Spine Part Min Diameter,4,3,1,100000001,610000004378,
0.246787,µm,Spine,Spine Part Min Diameter,4,3,1,100000001,610000004379,
0.252092,µm,Spine,Spine Part Min Diameter,4,3,1,100000001,610000004380,
0.243496,µm,Spine,Spine Part Min Diameter,4,3,1,100000001,610000004381,
0.437235,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000004382,
0.477971,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000004383,
0.632982,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000004384,
0.162331,µm,Spine,Spine Part Min Diameter,4,2,1,100000001,610000004385,
0.345383,µm,Spine,Spine Part Min Diameter,3,2,1,100000001,610000004386,
0.334807,µm,Spine,Spine Part Min Diameter,3,2,1,100000001,610000004387,
0.302803,µm,Spine,Spine Part Min Diameter,3,2,1,100000001,610000004388,
0.198062,µm,Spine,Spine Part Min Diameter,3,2,1,100000001,610000004389,
0.32116,µm,Spine,Spine Part Min Diameter,3,2,1,100000001,610000004390,
0.375166,µm,Spine,Spine Part Min Diameter,3,2,1,100000001,610000004391,
0.186642,µm,Spine,Spine Part Min Diameter,3,2,1,100000001,610000004392,
0.266324,µm,Spine,Spine Part Min Diameter,2,1,1,100000001,610000004393,
0.43944,µm,Spine,Spine Part Min Diameter,2,2,1,100000001,610000004394,
0.363659,µm,Spine,Spine Part Min Diameter,2,2,1,100000001,610000004395,
0.237798,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000004396,
0.220086,µm,Spine,Spine Part Min Diameter,1,2,1,100000001,610000004397,
0.300547,µm,Spine,Spine Part Min Diameter,1,2,1,100000001,610000004398,
0.27143,µm,Spine,Spine Part Min Diameter,1,2,1,100000001,610000004399,
0.407205,µm,Spine,Spine Part Min Diameter,1,2,1,100000001,610000004400,
0.627159,µm,Spine,Spine Part Min Diameter,1,2,1,100000001,610000004401,
0.580483,µm,Spine,Spine Part Min Diameter,1,2,1,100000001,610000004402,
0.474243,µm,Spine,Spine Part Min Diameter,1,2,1,100000001,610000004403,
0.408661,µm,Spine,Spine Part Min Diameter,6,3,1,100000002,610000004408,
0.342824,µm,Spine,Spine Part Min Diameter,6,3,1,100000002,610000004409,
0.167854,µm,Spine,Spine Part Min Diameter,6,4,1,100000002,610000004410,
0.319589,µm,Spine,Spine Part Min Diameter,6,3,1,100000002,610000004411,
0.316434,µm,Spine,Spine Part Min Diameter,5,3,1,100000002,610000004412,
0.251439,µm,Spine,Spine Part Min Diameter,5,3,1,100000002,610000004413,
0.243496,µm,Spine,Spine Part Min Diameter,5,4,1,100000002,610000004414,
0.215736,µm,Spine,Spine Part Min Diameter,5,4,1,100000002,610000004415,
0.23335,µm,Spine,Spine Part Min Diameter,5,4,1,100000002,610000004416,
0.315935,µm,Spine,Spine Part Min Diameter,5,4,1,100000002,610000004417,
0.277062,µm,Spine,Spine Part Min Diameter,5,4,1,100000002,610000004418,
0.299128,µm,Spine,Spine Part Min Diameter,5,4,1,100000002,610000004419,
0.316294,µm,Spine,Spine Part Min Diameter,5,3,1,100000002,610000004420,
0.162331,µm,Spine,Spine Part Min Diameter,4,3,1,100000002,610000004421,
0.243496,µm,Spine,Spine Part Min Diameter,4,3,1,100000002,610000004422,
0.247368,µm,Spine,Spine Part Min Diameter,4,3,1,100000002,610000004423,
0.409574,µm,Spine,Spine Part Min Diameter,4,3,1,100000002,610000004424,
0.246788,µm,Spine,Spine Part Min Diameter,4,2,1,100000002,610000004425,
0.281542,µm,Spine,Spine Part Min Diameter,4,2,1,100000002,610000004426,
0.239702,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000004427,
0.243496,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000004428,
0.248569,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000004429,
0.358561,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000004430,
0.495875,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000004431,
0.673826,µm,Spine,Spine Part Min Diameter,2,1,1,100000002,610000004432,
0.523128,µm,Spine,Spine Part Min Diameter,2,1,1,100000002,610000004433,
0.21594,µm,Spine,Spine Part Min Diameter,2,1,1,100000002,610000004434,
0.253642,µm,Spine,Spine Part Min Diameter,4,2,1,100000002,610000004435,
0.162331,µm,Spine,Spine Part Min Diameter,4,2,1,100000002,610000004436,
0.243496,µm,Spine,Spine Part Min Diameter,4,2,1,100000002,610000004437,
0.276357,µm,Spine,Spine Part Min Diameter,4,3,1,100000002,610000004438,
0.321425,µm,Spine,Spine Part Min Diameter,4,3,1,100000002,610000004439,
0.243496,µm,Spine,Spine Part Min Diameter,4,3,1,100000002,610000004440,
0.30437,µm,Spine,Spine Part Min Diameter,4,3,1,100000002,610000004441,
0.243496,µm,Spine,Spine Part Min Diameter,3,3,1,100000002,610000004442,
0.344789,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000004443,
0.283063,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000004444,
0.252044,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000004445,
0.39764,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000004446,
0.215811,µm,Spine,Spine Part Min Diameter,8,6,1,100000002,610000004447,
0.237108,µm,Spine,Spine Part Min Diameter,7,5,1,100000002,610000004448,
0.442922,µm,Spine,Spine Part Min Diameter,7,4,1,100000002,610000004449,
0.264422,µm,Spine,Spine Part Min Diameter,7,4,1,100000002,610000004450,
0.285675,µm,Spine,Spine Part Min Diameter,7,4,1,100000002,610000004451,
0.311867,µm,Spine,Spine Part Min Diameter,6,4,1,100000002,610000004452,
0.315114,µm,Spine,Spine Part Min Diameter,6,4,1,100000002,610000004453,
0.270003,µm,Spine,Spine Part Min Diameter,6,4,1,100000002,610000004454,
0.243496,µm,Spine,Spine Part Min Diameter,4,3,1,100000002,610000004455,
0.311821,µm,Spine,Spine Part Min Diameter,4,3,1,100000002,610000004456,
0.357991,µm,Spine,Spine Part Min Diameter,4,2,1,100000002,610000004457,
0.187095,µm,Spine,Spine Part Min Diameter,3,3,1,100000002,610000004458,
0.271293,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000004459,
0.325555,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000004460,
0.354338,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000004461,
0.38065,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000004462,
0.434114,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000004463,
0.381852,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000004464,
0.657031,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000004465,
0.162331,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000004466,
0.345681,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000004467,
0.235631,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000004468,
0.432459,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000004469,
0.457238,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000004470,
0.509155,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000004471,
0.508391,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000004472,
0.33862,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000004473,
0.405227,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000004474,
0.228278,µm,Spine,Spine Part Min Diameter,7,3,1,100000002,610000004475,
0.188963,µm,Spine,Spine Part Min Diameter,7,3,1,100000002,610000004476,
0.176187,µm,Spine,Spine Part Min Diameter,7,3,1,100000002,610000004477,
0.162331,µm,Spine,Spine Part Min Diameter,7,3,1,100000002,610000004478,
0.204781,µm,Spine,Spine Part Min Diameter,7,3,1,100000002,610000004479,
0.193522,µm,Spine,Spine Part Min Diameter,7,3,1,100000002,610000004480,
0.419675,µm,Spine,Spine Part Min Diameter,7,3,1,100000002,610000004481,
0.288701,µm,Spine,Spine Part Min Diameter,7,3,1,100000002,610000004482,
0.406384,µm,Spine,Spine Part Min Diameter,7,3,1,100000002,610000004483,
0.398204,µm,Spine,Spine Part Min Diameter,7,3,1,100000002,610000004484,
0.293304,µm,Spine,Spine Part Min Diameter,7,3,1,100000002,610000004485,
0.188628,µm,Spine,Spine Part Min Diameter,7,2,1,100000002,610000004486,
0.23323,µm,Spine,Spine Part Min Diameter,7,2,1,100000002,610000004487,
0.427349,µm,Spine,Spine Part Min Diameter,7,2,1,100000002,610000004488,
0.337789,µm,Spine,Spine Part Min Diameter,6,3,1,100000002,610000004489,
0.454301,µm,Spine,Spine Part Min Diameter,6,3,1,100000002,610000004490,
0.214956,µm,Spine,Spine Part Min Diameter,6,3,1,100000002,610000004491,
0.29114,µm,Spine,Spine Part Min Diameter,5,2,1,100000002,610000004492,
0.273968,µm,Spine,Spine Part Min Diameter,5,3,1,100000002,610000004493,
0.268552,µm,Spine,Spine Part Min Diameter,4,2,1,100000002,610000004494,
0.324661,µm,Spine,Spine Part Min Diameter,4,2,1,100000002,610000004495,
0.324661,µm,Spine,Spine Part Min Diameter,4,2,1,100000002,610000004496,
0.451772,µm,Spine,Spine Part Min Diameter,4,2,1,100000002,610000004497,
0.430179,µm,Spine,Spine Part Min Diameter,4,2,1,100000002,610000004498,
0.281733,µm,Spine,Spine Part Min Diameter,4,2,1,100000002,610000004499,
0.305033,µm,Spine,Spine Part Min Diameter,4,2,1,100000002,610000004500,
0.172109,µm,Spine,Spine Part Min Diameter,5,1,1,100000002,610000004501,
0.162331,µm,Spine,Spine Part Min Diameter,5,1,1,100000002,610000004502,
0.220873,µm,Spine,Spine Part Min Diameter,5,1,1,100000002,610000004503,
0.402934,µm,Spine,Spine Part Min Diameter,4,1,1,100000002,610000004504,
0.371585,µm,Spine,Spine Part Min Diameter,4,1,1,100000002,610000004505,
0.333698,µm,Spine,Spine Part Min Diameter,4,2,1,100000002,610000004506,
0.318627,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000004507,
0.476128,µm,Spine,Spine Part Min Diameter,2,1,1,100000002,610000004508,
0.234177,µm,Spine,Spine Part Min Diameter,3,3,1,100000002,610000004509,
0.324661,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000004510,
0.341174,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000004511,
0.257868,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000004512,
0.43599,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000004513,
0.356684,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000004514,
0.179657,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000004515,
0.211956,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000004516,
0.428154,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000004517,
0.229903,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000004518,
0.347063,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000004519,
0.28157,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000004520,
0.324661,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000004521,
0.373737,µm,Spine,Spine Part Min Diameter,4,2,1,100000002,610000004522,
0.207986,µm,Spine,Spine Part Min Diameter,4,2,1,100000002,610000004523,
0.332783,µm,Spine,Spine Part Min Diameter,4,2,1,100000002,610000004524,
0.268659,µm,Spine,Spine Part Min Diameter,4,3,1,100000002,610000004525,
0.371311,µm,Spine,Spine Part Min Diameter,4,3,1,100000002,610000004526,
0.385536,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000004527,
0.335129,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000004528,
0.243496,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000004529,
0.265652,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000004530,
0.389861,µm,Spine,Spine Part Min Diameter,2,3,1,100000002,610000004531,
0.184791,µm,Spine,Spine Part Min Diameter,2,3,1,100000002,610000004532,
0.162331,µm,Spine,Spine Part Min Diameter,2,3,1,100000002,610000004533,
0.337384,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000004534,
0.418887,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000004535,
0.437759,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000004536,
0.365247,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000004537,
0.319819,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000004538,
0.521028,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000004539,
0.452024,µm,Spine,Spine Part Min Diameter,3,3,1,100000002,610000004540,
0.470584,µm,Spine,Spine Part Min Diameter,3,3,1,100000002,610000004541,
0.188223,µm,Spine,Spine Part Min Diameter,3,3,1,100000002,610000004542,
0.332176,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000004543,
0.248828,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000004544,
0.21845,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000004545,
0.255267,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000004546,
0.162331,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000004547,
0.219195,µm,Spine,Spine Part Min Diameter,2,3,1,100000002,610000004551,
0.25527,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000004552,
0.206759,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000004553,
0.343112,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000004554,
0.362894,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000004555,
0.290011,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000004556,
0.303109,µm,Spine,Spine Part Min Diameter,3,1,1,100000002,610000004557,
0.334368,µm,Spine,Spine Part Min Diameter,3,1,1,100000002,610000004558,
0.221937,µm,Spine,Spine Part Min Diameter,3,1,1,100000002,610000004559,
0.278735,µm,Spine,Spine Part Min Diameter,3,1,1,100000002,610000004560,
0.394513,µm,Spine,Spine Part Min Diameter,2,1,1,100000002,610000004561,
