
Spine Part Min Diameter Neck
 ==================== 
Spine Part Min Diameter Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0,µm,Spine,Spine Part Min Diameter,11,1,1,100000001,610000008682,
0,µm,Spine,Spine Part Min Diameter,11,1,1,100000001,610000008683,
0,µm,Spine,Spine Part Min Diameter,15,3,1,100000001,610000008684,
0,µm,Spine,Spine Part Min Diameter,14,2,1,100000001,610000008685,
0,µm,Spine,Spine Part Min Diameter,13,2,1,100000001,610000008686,
0,µm,Spine,Spine Part Min Diameter,12,2,1,100000001,610000008687,
0,µm,Spine,Spine Part Min Diameter,13,2,1,100000001,610000008688,
0,µm,Spine,Spine Part Min Diameter,13,2,1,100000001,610000008689,
0,µm,Spine,Spine Part Min Diameter,12,2,1,100000001,610000008690,
0,µm,Spine,Spine Part Min Diameter,10,2,1,100000001,610000008691,
0,µm,Spine,Spine Part Min Diameter,9,1,1,100000001,610000008692,
0,µm,Spine,Spine Part Min Diameter,17,5,1,100000001,610000008693,
0,µm,Spine,Spine Part Min Diameter,16,5,1,100000001,610000008694,
0,µm,Spine,Spine Part Min Diameter,11,4,1,100000001,610000008695,
0,µm,Spine,Spine Part Min Diameter,11,5,1,100000001,610000008696,
0,µm,Spine,Spine Part Min Diameter,8,2,1,100000001,610000008697,
0,µm,Spine,Spine Part Min Diameter,8,2,1,100000001,610000008698,
0,µm,Spine,Spine Part Min Diameter,7,3,1,100000001,610000008699,
0,µm,Spine,Spine Part Min Diameter,7,3,1,100000001,610000008700,
0,µm,Spine,Spine Part Min Diameter,6,2,1,100000001,610000008701,
0,µm,Spine,Spine Part Min Diameter,6,2,1,100000001,610000008702,
0,µm,Spine,Spine Part Min Diameter,5,3,1,100000001,610000008703,
0,µm,Spine,Spine Part Min Diameter,3,1,1,100000001,610000008704,
0,µm,Spine,Spine Part Min Diameter,5,2,1,100000001,610000008705,
0,µm,Spine,Spine Part Min Diameter,4,1,1,100000001,610000008706,
0,µm,Spine,Spine Part Min Diameter,4,2,1,100000001,610000008707,
0,µm,Spine,Spine Part Min Diameter,4,2,1,100000001,610000008708,
0,µm,Spine,Spine Part Min Diameter,6,4,1,100000001,610000008709,
0,µm,Spine,Spine Part Min Diameter,1,2,1,100000001,610000008710,
0,µm,Spine,Spine Part Min Diameter,4,2,1,100000001,610000008711,
0,µm,Spine,Spine Part Min Diameter,4,2,1,100000001,610000008712,
0,µm,Spine,Spine Part Min Diameter,3,2,1,100000001,610000008713,
0,µm,Spine,Spine Part Min Diameter,4,2,1,100000001,610000008714,
0,µm,Spine,Spine Part Min Diameter,4,1,1,100000001,610000008715,
0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000008716,
0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000008717,
0,µm,Spine,Spine Part Min Diameter,19,7,1,100000002,610000008720,
0,µm,Spine,Spine Part Min Diameter,19,7,1,100000002,610000008721,
0,µm,Spine,Spine Part Min Diameter,18,6,1,100000002,610000008722,
0,µm,Spine,Spine Part Min Diameter,17,6,1,100000002,610000008723,
0,µm,Spine,Spine Part Min Diameter,16,7,1,100000002,610000008724,
0,µm,Spine,Spine Part Min Diameter,14,7,1,100000002,610000008725,
0,µm,Spine,Spine Part Min Diameter,10,4,1,100000002,610000008726,
0,µm,Spine,Spine Part Min Diameter,8,4,1,100000002,610000008727,
0,µm,Spine,Spine Part Min Diameter,8,3,1,100000002,610000008728,
0,µm,Spine,Spine Part Min Diameter,8,3,1,100000002,610000008729,
0,µm,Spine,Spine Part Min Diameter,6,4,1,100000002,610000008730,
0,µm,Spine,Spine Part Min Diameter,6,4,1,100000002,610000008731,
0,µm,Spine,Spine Part Min Diameter,6,4,1,100000002,610000008732,
0,µm,Spine,Spine Part Min Diameter,6,4,1,100000002,610000008733,
0,µm,Spine,Spine Part Min Diameter,6,4,1,100000002,610000008734,
0,µm,Spine,Spine Part Min Diameter,4,3,1,100000002,610000008735,
0,µm,Spine,Spine Part Min Diameter,3,3,1,100000002,610000008736,
0,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000008737,
0,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000008738,
0,µm,Spine,Spine Part Min Diameter,8,4,1,100000002,610000008739,
0,µm,Spine,Spine Part Min Diameter,8,4,1,100000002,610000008740,
0,µm,Spine,Spine Part Min Diameter,6,3,1,100000002,610000008741,
0,µm,Spine,Spine Part Min Diameter,13,2,1,100000002,610000008742,
0,µm,Spine,Spine Part Min Diameter,12,3,1,100000002,610000008743,
0,µm,Spine,Spine Part Min Diameter,10,3,1,100000002,610000008744,
0,µm,Spine,Spine Part Min Diameter,9,2,1,100000002,610000008745,
0,µm,Spine,Spine Part Min Diameter,9,3,1,100000002,610000008746,
0,µm,Spine,Spine Part Min Diameter,7,2,1,100000002,610000008747,
0,µm,Spine,Spine Part Min Diameter,3,1,1,100000002,610000008748,
0,µm,Spine,Spine Part Min Diameter,2,1,1,100000002,610000008749,
0,µm,Spine,Spine Part Min Diameter,2,1,1,100000002,610000008750,
0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000008751,
0,µm,Spine,Spine Part Min Diameter,2,3,1,100000002,610000008752,
0,µm,Spine,Spine Part Min Diameter,2,3,1,100000002,610000008753,
0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000008754,
0,µm,Spine,Spine Part Min Diameter,6,3,1,100000002,610000008755,
0,µm,Spine,Spine Part Min Diameter,6,3,1,100000002,610000008756,
0,µm,Spine,Spine Part Min Diameter,6,3,1,100000002,610000008757,
0,µm,Spine,Spine Part Min Diameter,6,2,1,100000002,610000008758,
0,µm,Spine,Spine Part Min Diameter,6,2,1,100000002,610000008759,
0,µm,Spine,Spine Part Min Diameter,7,2,1,100000002,610000008760,
0,µm,Spine,Spine Part Min Diameter,5,3,1,100000002,610000008761,
0,µm,Spine,Spine Part Min Diameter,4,2,1,100000002,610000008762,
0,µm,Spine,Spine Part Min Diameter,4,2,1,100000002,610000008763,
0,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000008764,
0,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000008765,
0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000008766,
0,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000008768,
0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000008769,
0,µm,Spine,Spine Part Min Diameter,7,4,1,100000002,610000008777,
0,µm,Spine,Spine Part Min Diameter,5,2,1,100000002,610000008778,
0,µm,Spine,Spine Part Min Diameter,4,2,1,100000002,610000008779,
0,µm,Spine,Spine Part Min Diameter,4,3,1,100000002,610000008780,
0,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000008781,
0,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000008782,
0,µm,Spine,Spine Part Min Diameter,6,2,1,100000002,610000008783,
0,µm,Spine,Spine Part Min Diameter,4,1,1,100000002,610000008784,
0,µm,Spine,Spine Part Min Diameter,4,1,1,100000002,610000008785,
0,µm,Spine,Spine Part Min Diameter,3,1,1,100000002,610000008786,
0,µm,Spine,Spine Part Min Diameter,5,3,1,100000002,610000008787,
0,µm,Spine,Spine Part Min Diameter,5,3,1,100000002,610000008788,
0,µm,Spine,Spine Part Min Diameter,5,3,1,100000002,610000008789,
0,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000008790,
0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000008793,
0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000008794,
0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000008795,
0,µm,Spine,Spine Part Min Diameter,2,1,1,100000002,610000008800,
0,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000008801,
0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000008802,
0,µm,Spine,Spine Part Min Diameter,6,5,1,100000002,610000008803,
0,µm,Spine,Spine Part Min Diameter,6,5,1,100000002,610000008804,
0,µm,Spine,Spine Part Min Diameter,6,6,1,100000002,610000008805,
0,µm,Spine,Spine Part Min Diameter,4,4,1,100000002,610000008806,
0,µm,Spine,Spine Part Min Diameter,5,2,1,100000002,610000008807,
0,µm,Spine,Spine Part Min Diameter,5,2,1,100000002,610000008808,
0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000008809,
0,µm,Spine,Spine Part Min Diameter,5,2,1,100000002,610000008810,
0,µm,Spine,Spine Part Min Diameter,5,2,1,100000002,610000008811,
0,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000008812,
0,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000008813,
0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000008814,
0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000008815,
0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000008816,
0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000008817,
0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000008818,
0,µm,Spine,Spine Part Min Diameter,10,6,1,100000003,610000008820,
0,µm,Spine,Spine Part Min Diameter,8,4,1,100000003,610000008821,
0,µm,Spine,Spine Part Min Diameter,8,4,1,100000003,610000008822,
0,µm,Spine,Spine Part Min Diameter,6,4,1,100000003,610000008823,
0,µm,Spine,Spine Part Min Diameter,6,4,1,100000003,610000008824,
0,µm,Spine,Spine Part Min Diameter,10,3,1,100000003,610000008825,
0,µm,Spine,Spine Part Min Diameter,7,2,1,100000003,610000008826,
0,µm,Spine,Spine Part Min Diameter,6,3,1,100000003,610000008827,
0,µm,Spine,Spine Part Min Diameter,5,2,1,100000003,610000008828,
0,µm,Spine,Spine Part Min Diameter,4,2,1,100000003,610000008829,
0,µm,Spine,Spine Part Min Diameter,5,1,1,100000003,610000008830,
0,µm,Spine,Spine Part Min Diameter,3,1,1,100000003,610000008831,
0,µm,Spine,Spine Part Min Diameter,1,1,1,100000003,610000008832,
0,µm,Spine,Spine Part Min Diameter,1,1,1,100000003,610000008833,
0,µm,Spine,Spine Part Min Diameter,4,4,1,100000003,610000008840,
0,µm,Spine,Spine Part Min Diameter,7,3,1,100000003,610000008841,
0,µm,Spine,Spine Part Min Diameter,7,3,1,100000003,610000008842,
0,µm,Spine,Spine Part Min Diameter,6,3,1,100000003,610000008843,
0,µm,Spine,Spine Part Min Diameter,6,3,1,100000003,610000008844,
0,µm,Spine,Spine Part Min Diameter,5,4,1,100000003,610000008845,
0,µm,Spine,Spine Part Min Diameter,5,3,1,100000003,610000008846,
0,µm,Spine,Spine Part Min Diameter,5,2,1,100000003,610000008847,
0,µm,Spine,Spine Part Min Diameter,2,2,1,100000003,610000008848,
0,µm,Spine,Spine Part Min Diameter,2,2,1,100000003,610000008849,
0,µm,Spine,Spine Part Min Diameter,2,3,1,100000003,610000008850,
0,µm,Spine,Spine Part Min Diameter,2,3,1,100000003,610000008851,
0,µm,Spine,Spine Part Min Diameter,2,3,1,100000003,610000008852,
0,µm,Spine,Spine Part Min Diameter,5,3,1,100000003,610000008853,
0,µm,Spine,Spine Part Min Diameter,4,2,1,100000003,610000008854,
0,µm,Spine,Spine Part Min Diameter,4,2,1,100000003,610000008855,
0,µm,Spine,Spine Part Min Diameter,3,3,1,100000003,610000008856,
0,µm,Spine,Spine Part Min Diameter,6,3,1,100000003,610000008857,
0,µm,Spine,Spine Part Min Diameter,6,3,1,100000003,610000008858,
0,µm,Spine,Spine Part Min Diameter,6,3,1,100000003,610000008859,
0,µm,Spine,Spine Part Min Diameter,5,2,1,100000003,610000008860,
0,µm,Spine,Spine Part Min Diameter,4,2,1,100000003,610000008861,
0,µm,Spine,Spine Part Min Diameter,3,3,1,100000003,610000008862,
0,µm,Spine,Spine Part Min Diameter,2,3,1,100000003,610000008863,
0,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000008864,
0,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000008865,
0,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000008866,
0,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000008867,
