
Spine Terminal Pt Position Z
 ==================== 
Spine Terminal Pt Position Z,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
1434.7,µm,Spine,Spine Terminal Pt Position,5,2,1,100000003,610000008520,
1433.1,µm,Spine,Spine Terminal Pt Position,7,2,1,100000000,610000008524,
1432,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000008529,
1431.57,µm,Spine,Spine Terminal Pt Position,6,2,1,100000001,610000008534,
1430.9,µm,Spine,Spine Terminal Pt Position,4,3,1,100000003,610000008538,
1433.4,µm,Spine,Spine Terminal Pt Position,12,4,1,100000003,610000008558,
1433.6,µm,Spine,Spine Terminal Pt Position,7,4,1,100000001,610000008566,
1435.13,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000008569,
1431.1,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000008575,
1433.9,µm,Spine,Spine Terminal Pt Position,28,10,1,100000001,610000008582,
1432.4,µm,Spine,Spine Terminal Pt Position,4,2,1,100000000,610000008584,
1433,µm,Spine,Spine Terminal Pt Position,2,3,1,100000001,610000008594,
1432.2,µm,Spine,Spine Terminal Pt Position,12,4,1,100000000,610000008596,
1433.37,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000008607,
1431.2,µm,Spine,Spine Terminal Pt Position,0,1,1,100000000,610000008609,
1433.7,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000008637,
1432.8,µm,Spine,Spine Terminal Pt Position,18,7,1,100000001,610000008643,
1432.2,µm,Spine,Spine Terminal Pt Position,21,8,1,100000001,610000008645,
1431,µm,Spine,Spine Terminal Pt Position,0,1,1,100000003,610000008647,
1432.8,µm,Spine,Spine Terminal Pt Position,0,1,1,100000003,610000008652,
1430.92,µm,Spine,Spine Terminal Pt Position,6,2,1,100000000,610000008658,
1434.1,µm,Spine,Spine Terminal Pt Position,28,10,1,100000001,610000008663,
1431.43,µm,Spine,Spine Terminal Pt Position,9,5,1,100000000,610000008666,
1434.8,µm,Spine,Spine Terminal Pt Position,9,4,1,100000000,610000008673,
1434.6,µm,Spine,Spine Terminal Pt Position,1,1,1,100000001,610000008678,
1432.2,µm,Spine,Spine Terminal Pt Position,17,7,1,100000001,610000008682,
1432.7,µm,Spine,Spine Terminal Pt Position,4,2,1,100000001,610000008687,
1431.4,µm,Spine,Spine Terminal Pt Position,6,2,1,100000000,610000008700,
1430.9,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000008710,
1434.1,µm,Spine,Spine Terminal Pt Position,5,2,1,100000001,610000008714,
1434.9,µm,Spine,Spine Terminal Pt Position,2,1,1,100000001,610000008741,
1431.8,µm,Spine,Spine Terminal Pt Position,7,3,1,100000000,610000008773,
1431.1,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000008799,
1431.8,µm,Spine,Spine Terminal Pt Position,17,7,1,100000001,610000008822,
1433.37,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009810,
1432.69,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009811,
1432.29,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009812,
1432.8,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009813,
1432.54,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009814,
1432.8,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009815,
1431.2,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009816,
1431.49,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009817,
1431.1,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009818,
1432.1,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009819,
1432.4,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009820,
1432.8,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009821,
1432.81,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009822,
1432.3,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009823,
1432.31,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009824,
1432.83,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009825,
1432.3,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009826,
1434.62,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009827,
1432.6,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009828,
1433.27,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009829,
1431,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009830,
1431.3,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009831,
1431.5,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009832,
1432.5,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009833,
1432.5,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009834,
1432.7,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009835,
1433,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009836,
1432.9,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009837,
1433.3,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009838,
1432.99,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009839,
1432.6,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009840,
1432.6,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009841,
1432.9,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009842,
1433.2,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009843,
1433.2,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009844,
1432.9,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009845,
1432.6,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009846,
1432.25,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009847,
1434.2,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009848,
1434.51,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009849,
1434.2,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009850,
1434.84,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009851,
1434.11,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009852,
1434.62,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009853,
1433.53,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009854,
1431.25,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009855,
1431.5,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009856,
1431.5,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009857,
1431.4,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009858,
1431.74,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009859,
1431.6,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009860,
1431.3,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009861,
1431.4,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009862,
1431.2,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009863,
1431.1,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009864,
1431.17,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009865,
1431.2,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009866,
1432,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009867,
1431.87,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009868,
1432.2,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009869,
1431.56,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009870,
1431.59,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009871,
1431.97,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009872,
1431.4,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009873,
1431.5,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000009874,
1432.7,µm,Spine,Spine Terminal Pt Position,,,1,100000007,610000009875,
1433.3,µm,Spine,Spine Terminal Pt Position,,,1,100000008,610000009876,
1432.9,µm,Spine,Spine Terminal Pt Position,,,1,100000009,610000009877,
1432.5,µm,Spine,Spine Terminal Pt Position,,,1,100000010,610000009878,
1431,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000009879,
1431.98,µm,Spine,Spine Terminal Pt Position,8,4,1,,610000009879,
1431.3,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000009880,
1431.27,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000009880,
1431.09,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000009881,
1431.3,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000009881,
1434.69,µm,Spine,Spine Terminal Pt Position,6,5,1,,610000009881,
1431.2,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000009882,
1431.95,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000009882,
1435.05,µm,Spine,Spine Terminal Pt Position,6,5,1,,610000009882,
1431.68,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000009883,
1434.9,µm,Spine,Spine Terminal Pt Position,5,4,1,,610000009883,
1432.41,µm,Spine,Spine Terminal Pt Position,11,6,1,,610000009883,
1431.6,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000009884,
1434.43,µm,Spine,Spine Terminal Pt Position,5,4,1,,610000009884,
1432.2,µm,Spine,Spine Terminal Pt Position,11,6,1,,610000009884,
1431.3,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000009885,
1434.51,µm,Spine,Spine Terminal Pt Position,5,4,1,,610000009885,
1432.09,µm,Spine,Spine Terminal Pt Position,11,6,1,,610000009885,
1432,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000009886,
1432.1,µm,Spine,Spine Terminal Pt Position,11,5,1,,610000009886,
1434.51,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000009886,
1432,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000009887,
1431.1,µm,Spine,Spine Terminal Pt Position,8,3,1,,610000009887,
1433.1,µm,Spine,Spine Terminal Pt Position,2,3,1,,610000009887,
1433.89,µm,Spine,Spine Terminal Pt Position,9,3,1,,610000009888,
1433.77,µm,Spine,Spine Terminal Pt Position,7,4,1,,610000009888,
1432.9,µm,Spine,Spine Terminal Pt Position,2,3,1,,610000009888,
1433.3,µm,Spine,Spine Terminal Pt Position,7,3,1,,610000009889,
1433.4,µm,Spine,Spine Terminal Pt Position,9,3,1,,610000009889,
1432.3,µm,Spine,Spine Terminal Pt Position,2,3,1,,610000009889,
1433.36,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000009890,
1432.4,µm,Spine,Spine Terminal Pt Position,9,4,1,,610000009890,
1433.47,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000009890,
1434,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000009891,
1432.2,µm,Spine,Spine Terminal Pt Position,4,3,1,,610000009891,
1431.6,µm,Spine,Spine Terminal Pt Position,7,3,1,,610000009891,
1435.03,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000009892,
1432.1,µm,Spine,Spine Terminal Pt Position,4,4,1,,610000009892,
1430.91,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000009892,
1434.62,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000009893,
1431.16,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000009893,
1431.97,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000009893,
1431.2,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000009894,
1434.52,µm,Spine,Spine Terminal Pt Position,2,1,1,,610000009894,
1431.22,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000009894,
1431.3,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000009895,
1434,µm,Spine,Spine Terminal Pt Position,2,1,1,,610000009895,
1430.9,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000009895,
1431.1,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000009896,
1431.54,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000009896,
1431.8,µm,Spine,Spine Terminal Pt Position,14,3,1,,610000009896,
1431.58,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000009897,
1431.88,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000009897,
1431.7,µm,Spine,Spine Terminal Pt Position,14,3,1,,610000009897,
1431.1,µm,Spine,Spine Terminal Pt Position,4,3,1,,610000009898,
1431.11,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000009898,
1431.03,µm,Spine,Spine Terminal Pt Position,14,3,1,,610000009898,
1431.3,µm,Spine,Spine Terminal Pt Position,4,3,1,,610000009899,
1430.8,µm,Spine,Spine Terminal Pt Position,13,2,1,,610000009899,
1431.2,µm,Spine,Spine Terminal Pt Position,6,4,1,,610000009899,
1431.07,µm,Spine,Spine Terminal Pt Position,4,3,1,,610000009900,
1431.4,µm,Spine,Spine Terminal Pt Position,13,2,1,,610000009900,
1431,µm,Spine,Spine Terminal Pt Position,6,4,1,,610000009900,
1431.9,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000009901,
1430.9,µm,Spine,Spine Terminal Pt Position,13,2,1,,610000009901,
1431.5,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000009901,
1431.48,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000009902,
1431,µm,Spine,Spine Terminal Pt Position,13,2,1,,610000009902,
1431.25,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000009902,
1432.93,µm,Spine,Spine Terminal Pt Position,9,2,1,,610000009903,
1431.2,µm,Spine,Spine Terminal Pt Position,13,2,1,,610000009903,
1431.85,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000009903,
1432.5,µm,Spine,Spine Terminal Pt Position,5,1,1,,610000009904,
1431.63,µm,Spine,Spine Terminal Pt Position,9,5,1,,610000009904,
1431.1,µm,Spine,Spine Terminal Pt Position,13,3,1,,610000009904,
1432.3,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000009905,
1432,µm,Spine,Spine Terminal Pt Position,8,5,1,,610000009905,
1431.4,µm,Spine,Spine Terminal Pt Position,12,2,1,,610000009905,
1431.9,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000009906,
1431.37,µm,Spine,Spine Terminal Pt Position,12,3,1,,610000009906,
1432.11,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000009906,
1431.4,µm,Spine,Spine Terminal Pt Position,11,2,1,,610000009907,
1432.61,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000009907,
1433.7,µm,Spine,Spine Terminal Pt Position,17,7,1,,610000009907,
1431.9,µm,Spine,Spine Terminal Pt Position,11,2,1,,610000009908,
1431.1,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000009908,
1434,µm,Spine,Spine Terminal Pt Position,17,7,1,,610000009908,
1431.8,µm,Spine,Spine Terminal Pt Position,4,3,1,,610000009909,
1431.5,µm,Spine,Spine Terminal Pt Position,11,2,1,,610000009909,
1433.7,µm,Spine,Spine Terminal Pt Position,15,6,1,,610000009909,
1431.8,µm,Spine,Spine Terminal Pt Position,4,3,1,,610000009910,
1432.98,µm,Spine,Spine Terminal Pt Position,13,4,1,,610000009910,
1432.1,µm,Spine,Spine Terminal Pt Position,4,3,1,,610000009911,
1432.6,µm,Spine,Spine Terminal Pt Position,12,4,1,,610000009911,
1432.4,µm,Spine,Spine Terminal Pt Position,13,4,1,,610000009911,
1432.1,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000009912,
1431.5,µm,Spine,Spine Terminal Pt Position,12,3,1,,610000009912,
1432,µm,Spine,Spine Terminal Pt Position,10,4,1,,610000009912,
1432.2,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000009913,
1431.31,µm,Spine,Spine Terminal Pt Position,11,3,1,,610000009913,
1432.7,µm,Spine,Spine Terminal Pt Position,10,5,1,,610000009913,
1431.7,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000009914,
1431,µm,Spine,Spine Terminal Pt Position,9,2,1,,610000009914,
1432,µm,Spine,Spine Terminal Pt Position,8,3,1,,610000009914,
1432.57,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000009915,
1431.1,µm,Spine,Spine Terminal Pt Position,9,2,1,,610000009915,
1432,µm,Spine,Spine Terminal Pt Position,8,3,1,,610000009915,
1432.47,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000009916,
1431,µm,Spine,Spine Terminal Pt Position,9,2,1,,610000009916,
1432.35,µm,Spine,Spine Terminal Pt Position,7,3,1,,610000009916,
1432.1,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000009917,
1431.3,µm,Spine,Spine Terminal Pt Position,9,2,1,,610000009917,
1431.75,µm,Spine,Spine Terminal Pt Position,18,6,1,,610000009917,
1432.02,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000009918,
1431.44,µm,Spine,Spine Terminal Pt Position,9,2,1,,610000009918,
1431.83,µm,Spine,Spine Terminal Pt Position,18,6,1,,610000009918,
1432.3,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000009919,
1430.9,µm,Spine,Spine Terminal Pt Position,8,3,1,,610000009919,
1432.6,µm,Spine,Spine Terminal Pt Position,17,5,1,,610000009919,
1431.26,µm,Spine,Spine Terminal Pt Position,6,2,1,,610000009920,
1431.43,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000009920,
1433.1,µm,Spine,Spine Terminal Pt Position,17,7,1,,610000009920,
1431.81,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000009921,
1431.3,µm,Spine,Spine Terminal Pt Position,9,3,1,,610000009921,
1432.1,µm,Spine,Spine Terminal Pt Position,15,5,1,,610000009921,
1430.8,µm,Spine,Spine Terminal Pt Position,9,3,1,,610000009922,
1433.67,µm,Spine,Spine Terminal Pt Position,10,4,1,,610000009922,
1432.3,µm,Spine,Spine Terminal Pt Position,14,5,1,,610000009922,
1430.9,µm,Spine,Spine Terminal Pt Position,9,3,1,,610000009923,
1433.79,µm,Spine,Spine Terminal Pt Position,10,3,1,,610000009923,
1432.4,µm,Spine,Spine Terminal Pt Position,13,5,1,,610000009923,
1431.2,µm,Spine,Spine Terminal Pt Position,9,3,1,,610000009924,
1433.6,µm,Spine,Spine Terminal Pt Position,9,4,1,,610000009924,
1431.97,µm,Spine,Spine Terminal Pt Position,13,4,1,,610000009924,
1431.3,µm,Spine,Spine Terminal Pt Position,9,3,1,,610000009925,
1434.02,µm,Spine,Spine Terminal Pt Position,9,4,1,,610000009925,
1431.48,µm,Spine,Spine Terminal Pt Position,9,5,1,,610000009925,
1433.5,µm,Spine,Spine Terminal Pt Position,9,3,1,,610000009926,
1431.1,µm,Spine,Spine Terminal Pt Position,7,2,1,,610000009926,
1431.6,µm,Spine,Spine Terminal Pt Position,9,5,1,,610000009926,
1431.4,µm,Spine,Spine Terminal Pt Position,7,2,1,,610000009927,
1432.5,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000009927,
1431.29,µm,Spine,Spine Terminal Pt Position,10,6,1,,610000009927,
1433.12,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000009928,
1431.17,µm,Spine,Spine Terminal Pt Position,7,2,1,,610000009928,
1431.24,µm,Spine,Spine Terminal Pt Position,10,5,1,,610000009928,
1431.5,µm,Spine,Spine Terminal Pt Position,7,3,1,,610000009929,
1434.98,µm,Spine,Spine Terminal Pt Position,6,4,1,,610000009929,
1431.3,µm,Spine,Spine Terminal Pt Position,11,6,1,,610000009929,
1430.9,µm,Spine,Spine Terminal Pt Position,7,3,1,,610000009930,
1431.5,µm,Spine,Spine Terminal Pt Position,11,5,1,,610000009930,
1434.7,µm,Spine,Spine Terminal Pt Position,6,4,1,,610000009930,
1433.7,µm,Spine,Spine Terminal Pt Position,7,4,1,,610000009931,
1431.1,µm,Spine,Spine Terminal Pt Position,8,4,1,,610000009931,
1431.3,µm,Spine,Spine Terminal Pt Position,11,5,1,,610000009931,
1431.2,µm,Spine,Spine Terminal Pt Position,8,4,1,,610000009932,
1430.9,µm,Spine,Spine Terminal Pt Position,13,6,1,,610000009932,
1430.9,µm,Spine,Spine Terminal Pt Position,10,8,1,,610000009932,
1433.53,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000009933,
1431.2,µm,Spine,Spine Terminal Pt Position,13,6,1,,610000009933,
1432.2,µm,Spine,Spine Terminal Pt Position,10,8,1,,610000009933,
1433.1,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000009934,
1433.5,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000009934,
1432.4,µm,Spine,Spine Terminal Pt Position,11,7,1,,610000009934,
1433.48,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000009935,
1433.2,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000009935,
1432.8,µm,Spine,Spine Terminal Pt Position,9,7,1,,610000009935,
1433.15,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000009936,
1433.02,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000009936,
1433,µm,Spine,Spine Terminal Pt Position,9,7,1,,610000009936,
1433.4,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000009937,
1433.8,µm,Spine,Spine Terminal Pt Position,7,2,1,,610000009937,
1433,µm,Spine,Spine Terminal Pt Position,9,6,1,,610000009937,
1433.54,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000009938,
1434.29,µm,Spine,Spine Terminal Pt Position,6,2,1,,610000009938,
1433.7,µm,Spine,Spine Terminal Pt Position,8,5,1,,610000009938,
1434.3,µm,Spine,Spine Terminal Pt Position,6,2,1,,610000009939,
1434.49,µm,Spine,Spine Terminal Pt Position,4,3,1,,610000009939,
1433.6,µm,Spine,Spine Terminal Pt Position,8,5,1,,610000009939,
1433.58,µm,Spine,Spine Terminal Pt Position,6,2,1,,610000009940,
1434.02,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000009940,
1432.9,µm,Spine,Spine Terminal Pt Position,9,6,1,,610000009940,
1433.83,µm,Spine,Spine Terminal Pt Position,6,2,1,,610000009941,
1434.7,µm,Spine,Spine Terminal Pt Position,2,1,1,,610000009941,
1432.8,µm,Spine,Spine Terminal Pt Position,9,6,1,,610000009941,
1433.93,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000009942,
1434.67,µm,Spine,Spine Terminal Pt Position,3,1,1,,610000009942,
1432.96,µm,Spine,Spine Terminal Pt Position,9,6,1,,610000009942,
1434,µm,Spine,Spine Terminal Pt Position,4,1,1,,610000009943,
1434.56,µm,Spine,Spine Terminal Pt Position,6,1,1,,610000009943,
1432.6,µm,Spine,Spine Terminal Pt Position,9,6,1,,610000009943,
1434.27,µm,Spine,Spine Terminal Pt Position,4,1,1,,610000009944,
1434.47,µm,Spine,Spine Terminal Pt Position,6,1,1,,610000009944,
1433.47,µm,Spine,Spine Terminal Pt Position,9,6,1,,610000009944,
1434.74,µm,Spine,Spine Terminal Pt Position,6,2,1,,610000009945,
1434.49,µm,Spine,Spine Terminal Pt Position,4,1,1,,610000009945,
1433.67,µm,Spine,Spine Terminal Pt Position,9,6,1,,610000009945,
1434.37,µm,Spine,Spine Terminal Pt Position,4,1,1,,610000009946,
1434.5,µm,Spine,Spine Terminal Pt Position,5,1,1,,610000009946,
1433.6,µm,Spine,Spine Terminal Pt Position,10,6,1,,610000009946,
1433.89,µm,Spine,Spine Terminal Pt Position,4,1,1,,610000009947,
1434.7,µm,Spine,Spine Terminal Pt Position,7,2,1,,610000009947,
1433.55,µm,Spine,Spine Terminal Pt Position,10,5,1,,610000009947,
1434.1,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000009948,
1434.4,µm,Spine,Spine Terminal Pt Position,7,2,1,,610000009948,
1433.2,µm,Spine,Spine Terminal Pt Position,10,5,1,,610000009948,
1433.91,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000009949,
1434.5,µm,Spine,Spine Terminal Pt Position,7,2,1,,610000009949,
1433.5,µm,Spine,Spine Terminal Pt Position,11,6,1,,610000009949,
1433.53,µm,Spine,Spine Terminal Pt Position,11,5,1,,610000009950,
1434.69,µm,Spine,Spine Terminal Pt Position,2,3,1,,610000009950,
1434.28,µm,Spine,Spine Terminal Pt Position,7,1,1,,610000009950,
1433.3,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000009951,
1434.67,µm,Spine,Spine Terminal Pt Position,7,1,1,,610000009951,
1432.83,µm,Spine,Spine Terminal Pt Position,12,6,1,,610000009951,
1432.9,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000009952,
1434.4,µm,Spine,Spine Terminal Pt Position,7,1,1,,610000009952,
1432.9,µm,Spine,Spine Terminal Pt Position,12,6,1,,610000009952,
1432.6,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000009953,
1434.02,µm,Spine,Spine Terminal Pt Position,7,1,1,,610000009953,
1433.39,µm,Spine,Spine Terminal Pt Position,12,6,1,,610000009953,
1432.7,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000009954,
1434.3,µm,Spine,Spine Terminal Pt Position,7,1,1,,610000009954,
1432.9,µm,Spine,Spine Terminal Pt Position,12,6,1,,610000009954,
1432.3,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000009955,
1434.4,µm,Spine,Spine Terminal Pt Position,7,1,1,,610000009955,
1433.49,µm,Spine,Spine Terminal Pt Position,12,6,1,,610000009955,
1432.73,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000009956,
1432.2,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000009956,
1433.3,µm,Spine,Spine Terminal Pt Position,12,6,1,,610000009956,
1433.2,µm,Spine,Spine Terminal Pt Position,12,5,1,,610000009957,
1432.93,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000009957,
1432.9,µm,Spine,Spine Terminal Pt Position,7,2,1,,610000009957,
1432.83,µm,Spine,Spine Terminal Pt Position,12,5,1,,610000009958,
1432.7,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000009958,
1432.1,µm,Spine,Spine Terminal Pt Position,8,3,1,,610000009958,
1432.7,µm,Spine,Spine Terminal Pt Position,12,5,1,,610000009959,
1432.6,µm,Spine,Spine Terminal Pt Position,9,3,1,,610000009959,
1432.6,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000009959,
1433.12,µm,Spine,Spine Terminal Pt Position,9,2,1,,610000009960,
1432.36,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000009960,
1430.9,µm,Spine,Spine Terminal Pt Position,15,6,1,,610000009960,
1432.28,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000009961,
1433.16,µm,Spine,Spine Terminal Pt Position,9,2,1,,610000009961,
1432.6,µm,Spine,Spine Terminal Pt Position,15,6,1,,610000009961,
1432.7,µm,Spine,Spine Terminal Pt Position,9,2,1,,610000009962,
1432.7,µm,Spine,Spine Terminal Pt Position,9,3,1,,610000009962,
1433.02,µm,Spine,Spine Terminal Pt Position,15,6,1,,610000009962,
1432.3,µm,Spine,Spine Terminal Pt Position,9,3,1,,610000009963,
1433.5,µm,Spine,Spine Terminal Pt Position,12,4,1,,610000009963,
1434,µm,Spine,Spine Terminal Pt Position,16,5,1,,610000009963,
1433.66,µm,Spine,Spine Terminal Pt Position,12,5,1,,610000009964,
1431.46,µm,Spine,Spine Terminal Pt Position,8,4,1,,610000009964,
1432.7,µm,Spine,Spine Terminal Pt Position,14,6,1,,610000009964,
1433.57,µm,Spine,Spine Terminal Pt Position,11,4,1,,610000009965,
1431.14,µm,Spine,Spine Terminal Pt Position,8,4,1,,610000009965,
1432.76,µm,Spine,Spine Terminal Pt Position,14,6,1,,610000009965,
1433.41,µm,Spine,Spine Terminal Pt Position,11,4,1,,610000009966,
1432.7,µm,Spine,Spine Terminal Pt Position,13,5,1,,610000009966,
