
Spine Terminal Pt Time Index
 ==================== 
Spine Terminal Pt Time Index,Unit,Category,Depth,Level,Time,FilamentID,ID,
1,,Spine,17,7,1,,610000007182,
1,,Spine,17,7,1,,610000007183,
1,,Spine,17,7,1,,610000007184,
1,,Spine,16,7,1,,610000007185,
1,,Spine,16,7,1,,610000007186,
1,,Spine,16,8,1,,610000007187,
1,,Spine,16,8,1,,610000007188,
1,,Spine,16,8,1,,610000007189,
1,,Spine,16,8,1,,610000007190,
1,,Spine,15,7,1,,610000007191,
1,,Spine,15,7,1,,610000007192,
1,,Spine,15,7,1,,610000007193,
1,,Spine,15,7,1,,610000007194,
1,,Spine,17,8,1,,610000007195,
1,,Spine,17,8,1,,610000007196,
1,,Spine,17,8,1,,610000007197,
1,,Spine,17,8,1,,610000007198,
1,,Spine,17,8,1,,610000007199,
1,,Spine,17,8,1,,610000007200,
1,,Spine,17,8,1,,610000007201,
1,,Spine,17,8,1,,610000007202,
1,,Spine,16,8,1,,610000007203,
1,,Spine,16,9,1,,610000007204,
1,,Spine,16,9,1,,610000007205,
1,,Spine,16,8,1,,610000007206,
1,,Spine,15,8,1,,610000007207,
1,,Spine,15,8,1,,610000007208,
1,,Spine,15,8,1,,610000007209,
1,,Spine,15,8,1,,610000007210,
1,,Spine,15,8,1,,610000007211,
1,,Spine,15,7,1,,610000007212,
1,,Spine,14,7,1,,610000007213,
1,,Spine,14,7,1,,610000007214,
1,,Spine,14,7,1,,610000007215,
1,,Spine,14,7,1,,610000007216,
1,,Spine,14,7,1,,610000007217,
1,,Spine,14,7,1,,610000007218,
1,,Spine,14,7,1,,610000007219,
1,,Spine,14,7,1,,610000007220,
1,,Spine,14,7,1,,610000007221,
1,,Spine,14,7,1,,610000007222,
1,,Spine,14,7,1,,610000007223,
1,,Spine,14,7,1,,610000007224,
1,,Spine,14,7,1,,610000007225,
1,,Spine,14,7,1,,610000007226,
1,,Spine,14,7,1,,610000007227,
1,,Spine,14,7,1,,610000007228,
1,,Spine,14,7,1,,610000007229,
1,,Spine,14,7,1,,610000007230,
1,,Spine,15,6,1,,610000007231,
1,,Spine,15,6,1,,610000007232,
1,,Spine,15,6,1,,610000007233,
1,,Spine,15,6,1,,610000007234,
1,,Spine,15,6,1,,610000007235,
1,,Spine,14,6,1,,610000007236,
1,,Spine,14,6,1,,610000007237,
1,,Spine,13,6,1,,610000007238,
1,,Spine,13,6,1,,610000007239,
1,,Spine,13,6,1,,610000007240,
1,,Spine,13,7,1,,610000007241,
1,,Spine,13,7,1,,610000007242,
1,,Spine,13,7,1,,610000007243,
1,,Spine,13,7,1,,610000007244,
1,,Spine,13,7,1,,610000007245,
1,,Spine,13,7,1,,610000007246,
1,,Spine,12,6,1,,610000007247,
1,,Spine,12,6,1,,610000007248,
1,,Spine,12,6,1,,610000007249,
1,,Spine,12,6,1,,610000007250,
1,,Spine,12,6,1,,610000007251,
1,,Spine,12,6,1,,610000007252,
1,,Spine,12,6,1,,610000007253,
1,,Spine,12,6,1,,610000007254,
1,,Spine,12,6,1,,610000007255,
1,,Spine,12,6,1,,610000007256,
1,,Spine,12,6,1,,610000007257,
1,,Spine,12,7,1,,610000007258,
1,,Spine,12,7,1,,610000007259,
1,,Spine,12,7,1,,610000007260,
1,,Spine,12,7,1,,610000007261,
1,,Spine,12,7,1,,610000007262,
1,,Spine,11,6,1,,610000007263,
1,,Spine,10,6,1,,610000007264,
1,,Spine,10,6,1,,610000007265,
1,,Spine,10,6,1,,610000007266,
1,,Spine,9,6,1,,610000007267,
1,,Spine,8,5,1,,610000007268,
1,,Spine,8,5,1,,610000007269,
1,,Spine,8,5,1,,610000007270,
1,,Spine,8,5,1,,610000007271,
1,,Spine,8,5,1,,610000007272,
1,,Spine,8,5,1,,610000007273,
1,,Spine,8,5,1,,610000007274,
1,,Spine,8,5,1,,610000007275,
1,,Spine,8,5,1,,610000007276,
1,,Spine,8,5,1,,610000007277,
1,,Spine,8,5,1,,610000007278,
1,,Spine,8,5,1,,610000007279,
1,,Spine,10,6,1,,610000007280,
1,,Spine,10,6,1,,610000007281,
1,,Spine,10,6,1,,610000007282,
1,,Spine,10,6,1,,610000007283,
1,,Spine,10,6,1,,610000007284,
1,,Spine,10,5,1,,610000007285,
1,,Spine,10,5,1,,610000007286,
1,,Spine,10,5,1,,610000007287,
1,,Spine,9,4,1,,610000007288,
1,,Spine,9,4,1,,610000007289,
1,,Spine,8,4,1,,610000007290,
1,,Spine,7,4,1,,610000007291,
1,,Spine,7,4,1,,610000007292,
1,,Spine,7,4,1,,610000007293,
1,,Spine,7,4,1,,610000007294,
1,,Spine,7,4,1,,610000007295,
1,,Spine,7,5,1,,610000007296,
1,,Spine,7,5,1,,610000007297,
1,,Spine,6,4,1,,610000007298,
1,,Spine,6,4,1,,610000007299,
1,,Spine,6,4,1,,610000007300,
1,,Spine,6,4,1,,610000007301,
1,,Spine,6,4,1,,610000007302,
1,,Spine,6,4,1,,610000007303,
1,,Spine,6,4,1,,610000007304,
1,,Spine,5,3,1,,610000007305,
1,,Spine,5,3,1,,610000007306,
1,,Spine,5,3,1,,610000007307,
1,,Spine,5,3,1,,610000007308,
1,,Spine,5,3,1,,610000007309,
1,,Spine,5,3,1,,610000007310,
1,,Spine,5,3,1,,610000007311,
1,,Spine,5,3,1,,610000007312,
1,,Spine,5,3,1,,610000007313,
1,,Spine,6,4,1,,610000007314,
1,,Spine,7,5,1,,610000007315,
1,,Spine,7,5,1,,610000007316,
1,,Spine,7,5,1,,610000007317,
1,,Spine,7,4,1,,610000007318,
1,,Spine,7,4,1,,610000007319,
1,,Spine,9,4,1,,610000007320,
1,,Spine,9,4,1,,610000007321,
1,,Spine,9,4,1,,610000007322,
1,,Spine,9,4,1,,610000007323,
1,,Spine,9,4,1,,610000007324,
1,,Spine,9,5,1,,610000007325,
1,,Spine,9,5,1,,610000007326,
1,,Spine,9,5,1,,610000007327,
1,,Spine,8,5,1,,610000007328,
1,,Spine,9,5,1,,610000007329,
1,,Spine,9,5,1,,610000007330,
1,,Spine,9,5,1,,610000007331,
1,,Spine,9,5,1,,610000007332,
1,,Spine,10,5,1,,610000007333,
1,,Spine,10,5,1,,610000007334,
1,,Spine,10,5,1,,610000007335,
1,,Spine,10,5,1,,610000007336,
1,,Spine,10,5,1,,610000007337,
1,,Spine,10,5,1,,610000007338,
1,,Spine,10,5,1,,610000007339,
1,,Spine,10,5,1,,610000007340,
1,,Spine,10,5,1,,610000007341,
1,,Spine,10,5,1,,610000007342,
1,,Spine,11,6,1,,610000007343,
1,,Spine,11,5,1,,610000007344,
1,,Spine,11,5,1,,610000007345,
1,,Spine,13,6,1,,610000007346,
1,,Spine,13,6,1,,610000007347,
1,,Spine,13,6,1,,610000007348,
1,,Spine,14,6,1,,610000007349,
1,,Spine,14,6,1,,610000007350,
1,,Spine,14,6,1,,610000007351,
1,,Spine,14,5,1,,610000007352,
1,,Spine,14,5,1,,610000007353,
1,,Spine,14,5,1,,610000007354,
1,,Spine,14,5,1,,610000007355,
1,,Spine,14,5,1,,610000007356,
1,,Spine,14,5,1,,610000007357,
1,,Spine,14,5,1,,610000007358,
1,,Spine,15,6,1,,610000007359,
1,,Spine,15,6,1,,610000007360,
1,,Spine,15,6,1,,610000007361,
1,,Spine,15,6,1,,610000007362,
1,,Spine,15,6,1,,610000007363,
1,,Spine,15,6,1,,610000007364,
1,,Spine,15,6,1,,610000007365,
1,,Spine,15,6,1,,610000007366,
1,,Spine,15,6,1,,610000007367,
1,,Spine,0,1,1,,610000007369,
1,,Spine,0,1,1,,610000007372,
1,,Spine,1,2,1,,610000007373,
1,,Spine,1,2,1,,610000007374,
1,,Spine,1,2,1,,610000007375,
1,,Spine,1,1,1,,610000007376,
1,,Spine,1,1,1,,610000007377,
1,,Spine,5,4,1,,610000007378,
1,,Spine,5,4,1,,610000007379,
1,,Spine,5,4,1,,610000007380,
1,,Spine,5,4,1,,610000007381,
1,,Spine,5,4,1,,610000007382,
1,,Spine,5,4,1,,610000007383,
1,,Spine,5,4,1,,610000007384,
1,,Spine,4,3,1,,610000007385,
1,,Spine,4,3,1,,610000007386,
1,,Spine,4,3,1,,610000007387,
1,,Spine,4,3,1,,610000007388,
1,,Spine,4,4,1,,610000007389,
1,,Spine,3,3,1,,610000007390,
1,,Spine,3,3,1,,610000007391,
1,,Spine,3,3,1,,610000007392,
1,,Spine,3,3,1,,610000007393,
1,,Spine,3,3,1,,610000007394,
1,,Spine,3,3,1,,610000007395,
1,,Spine,3,3,1,,610000007396,
1,,Spine,3,2,1,,610000007397,
1,,Spine,2,2,1,,610000007398,
1,,Spine,2,2,1,,610000007399,
1,,Spine,2,2,1,,610000007400,
1,,Spine,2,1,1,,610000007401,
1,,Spine,2,1,1,,610000007402,
1,,Spine,2,1,1,,610000007403,
1,,Spine,2,1,1,,610000007404,
1,,Spine,2,1,1,,610000007405,
1,,Spine,2,1,1,,610000007406,
1,,Spine,2,1,1,,610000007407,
1,,Spine,2,1,1,,610000007408,
1,,Spine,2,1,1,,610000007409,
1,,Spine,2,1,1,,610000007410,
1,,Spine,3,1,1,,610000007411,
1,,Spine,3,1,1,,610000007412,
1,,Spine,4,1,1,,610000007413,
1,,Spine,4,1,1,,610000007414,
1,,Spine,5,2,1,,610000007415,
1,,Spine,5,2,1,,610000007416,
1,,Spine,5,1,1,,610000007417,
1,,Spine,5,1,1,,610000007418,
1,,Spine,5,1,1,,610000007419,
1,,Spine,5,1,1,,610000007420,
1,,Spine,5,1,1,,610000007421,
1,,Spine,6,1,1,,610000007422,
1,,Spine,6,2,1,,610000007423,
1,,Spine,6,2,1,,610000007424,
1,,Spine,7,3,1,,610000007425,
1,,Spine,7,3,1,,610000007426,
1,,Spine,7,3,1,,610000007427,
1,,Spine,7,3,1,,610000007428,
1,,Spine,7,3,1,,610000007429,
1,,Spine,7,2,1,,610000007430,
1,,Spine,7,2,1,,610000007431,
1,,Spine,7,2,1,,610000007432,
1,,Spine,7,2,1,,610000007433,
1,,Spine,8,3,1,,610000007434,
1,,Spine,8,3,1,,610000007435,
1,,Spine,8,3,1,,610000007436,
1,,Spine,8,3,1,,610000007437,
1,,Spine,8,3,1,,610000007438,
1,,Spine,8,3,1,,610000007439,
1,,Spine,8,3,1,,610000007440,
1,,Spine,8,2,1,,610000007441,
1,,Spine,8,2,1,,610000007442,
1,,Spine,8,2,1,,610000007443,
1,,Spine,8,2,1,,610000007444,
1,,Spine,9,3,1,,610000007445,
1,,Spine,9,3,1,,610000007446,
1,,Spine,9,2,1,,610000007447,
1,,Spine,9,2,1,,610000007448,
1,,Spine,9,2,1,,610000007449,
1,,Spine,9,2,1,,610000007450,
1,,Spine,9,2,1,,610000007451,
1,,Spine,9,2,1,,610000007452,
1,,Spine,9,2,1,,610000007453,
1,,Spine,9,2,1,,610000007454,
1,,Spine,9,2,1,,610000007455,
1,,Spine,10,3,1,,610000007456,
1,,Spine,10,3,1,,610000007457,
1,,Spine,10,3,1,,610000007458,
1,,Spine,10,3,1,,610000007459,
1,,Spine,10,2,1,,610000007460,
1,,Spine,10,2,1,,610000007461,
1,,Spine,10,2,1,,610000007462,
1,,Spine,11,3,1,,610000007463,
1,,Spine,11,3,1,,610000007464,
1,,Spine,11,2,1,,610000007465,
1,,Spine,11,2,1,,610000007466,
1,,Spine,11,2,1,,610000007467,
1,,Spine,,,1,,610000007468,
1,,Spine,,,1,,610000007469,
1,,Spine,,,1,,610000007470,
1,,Spine,,,1,,610000007471,
1,,Spine,,,1,,610000007472,
1,,Spine,,,1,,610000007474,
