
Spine Branch Level
 ==================== 
Spine Branch Level,Unit,Category,Depth,Level,Time,FilamentID,ID,
5,,Spine,8,5,1,100000000,610000004844,
7,,Spine,17,7,1,100000000,610000004846,
1,,Spine,0,1,1,100000002,610000004849,
6,,Spine,13,6,1,100000000,610000004851,
6,,Spine,15,6,1,100000000,610000004853,
5,,Spine,10,5,1,100000000,610000004855,
5,,Spine,5,5,1,100000000,610000004858,
5,,Spine,9,5,1,100000000,610000004860,
2,,Spine,1,2,1,100000002,610000004864,
5,,Spine,7,5,1,100000000,610000004866,
1,,Spine,0,1,1,100000001,610000004868,
8,,Spine,13,8,1,100000000,610000004870,
2,,Spine,1,2,1,100000001,610000004873,
2,,Spine,11,2,1,100000000,610000004876,
1,,Spine,2,1,1,100000000,610000004879,
2,,Spine,5,2,1,100000000,610000004881,
3,,Spine,4,3,1,100000000,610000004883,
4,,Spine,6,4,1,100000000,610000004886,
2,,Spine,2,2,1,100000000,610000004888,
2,,Spine,7,2,1,100000000,610000004891,
0,,Spine,1,2,1,100000002,610000004895,
7,,Spine,14,7,1,100000000,610000004897,
0,,Spine,1,2,1,100000002,610000004902,
0,,Spine,1,2,1,100000002,610000004904,
4,,Spine,6,4,1,100000000,610000004906,
4,,Spine,9,4,1,100000000,610000004908,
0,,Spine,1,2,1,100000002,610000004911,
1,,Spine,2,1,1,100000000,610000004913,
3,,Spine,3,3,1,100000000,610000004915,
0,,Spine,1,2,1,100000002,610000004918,
9,,Spine,16,9,1,100000000,610000004920,
1,,Spine,2,1,1,100000000,610000004924,
5,,Spine,9,5,1,100000000,610000004926,
6,,Spine,13,6,1,100000000,610000004928,
2,,Spine,3,2,1,100000000,610000004930,
0,,Spine,0,1,1,100000001,610000004935,
2,,Spine,2,2,1,100000002,610000004939,
2,,Spine,3,2,1,100000000,610000004942,
3,,Spine,10,3,1,100000000,610000004948,
3,,Spine,5,3,1,100000000,610000004955,
7,,Spine,12,7,1,100000000,610000004958,
4,,Spine,9,4,1,100000000,610000004964,
0,,Spine,0,1,1,100000001,610000004967,
5,,Spine,10,5,1,100000000,610000004969,
0,,Spine,0,1,1,100000000,610000004976,
0,,Spine,0,1,1,100000001,610000004979,
2,,Spine,6,2,1,100000000,610000004983,
2,,Spine,1,2,1,100000001,610000004986,
5,,Spine,12,5,1,100000000,610000004989,
1,,Spine,3,1,1,100000000,610000004991,
0,,Spine,0,1,1,100000001,610000004996,
8,,Spine,13,8,1,100000000,610000004998,
4,,Spine,7,4,1,100000000,610000005002,
3,,Spine,7,3,1,100000000,610000005004,
4,,Spine,7,4,1,100000000,610000005008,
2,,Spine,1,2,1,100000001,610000005011,
1,,Spine,0,1,1,100000001,610000005013,
5,,Spine,12,5,1,100000000,610000005015,
8,,Spine,17,8,1,100000000,610000005017,
2,,Spine,1,2,1,100000002,610000005019,
7,,Spine,14,7,1,100000000,610000005021,
7,,Spine,14,7,1,100000000,610000005024,
6,,Spine,13,6,1,100000000,610000005031,
0,,Spine,0,1,1,100000001,610000005036,
3,,Spine,4,3,1,100000000,610000005038,
5,,Spine,7,5,1,100000000,610000005045,
5,,Spine,8,5,1,100000000,610000005047,
2,,Spine,1,2,1,100000002,610000005051,
4,,Spine,5,4,1,100000000,610000005053,
1,,Spine,1,1,1,100000001,610000005055,
2,,Spine,2,2,1,100000000,610000005059,
7,,Spine,14,7,1,100000000,610000005062,
3,,Spine,8,3,1,100000000,610000005064,
6,,Spine,14,6,1,100000000,610000005066,
4,,Spine,3,4,1,100000000,610000005070,
1,,Spine,2,1,1,100000000,610000005075,
1,,Spine,3,1,1,100000001,610000005077,
1,,Spine,2,1,1,100000000,610000005080,
2,,Spine,1,2,1,100000001,610000005083,
1,,Spine,1,1,1,100000000,610000005086,
6,,Spine,11,6,1,100000000,610000005088,
1,,Spine,1,1,1,100000001,610000005092,
0,,Spine,1,2,1,100000002,610000005094,
4,,Spine,9,4,1,100000000,610000005096,
0,,Spine,1,2,1,100000002,610000005099,
7,,Spine,14,7,1,100000000,610000005102,
0,,Spine,1,2,1,100000002,610000005109,
4,,Spine,7,4,1,100000000,610000005111,
1,,Spine,0,1,1,100000002,610000005113,
5,,Spine,13,5,1,100000000,610000005117,
4,,Spine,6,4,1,100000000,610000005119,
6,,Spine,13,6,1,100000000,610000005122,
1,,Spine,5,1,1,100000000,610000005124,
6,,Spine,13,6,1,100000000,610000005127,
5,,Spine,8,5,1,100000000,610000005129,
2,,Spine,9,2,1,100000000,610000005131,
0,,Spine,1,2,1,100000002,610000005133,
5,,Spine,10,5,1,100000000,610000005137,
0,,Spine,1,2,1,100000002,610000005142,
1,,Spine,5,1,1,100000000,610000005144,
1,,Spine,2,1,1,100000000,610000005146,
6,,Spine,13,6,1,100000000,610000005149,
0,,Spine,0,1,1,100000001,610000005153,
8,,Spine,17,8,1,100000000,610000005157,
4,,Spine,7,4,1,100000000,610000005161,
2,,Spine,2,2,1,100000000,610000005165,
1,,Spine,2,1,1,100000000,610000005168,
1,,Spine,0,1,1,100000000,610000005172,
1,,Spine,0,1,1,100000000,610000005176,
5,,Spine,8,5,1,100000000,610000005178,
0,,Spine,1,2,1,100000002,610000005182,
0,,Spine,0,1,1,100000001,610000005186,
2,,Spine,8,2,1,100000000,610000005192,
2,,Spine,6,2,1,100000000,610000005195,
10,,Spine,17,10,1,100000000,610000005198,
2,,Spine,1,2,1,100000002,610000005200,
0,,Spine,1,2,1,100000002,610000005203,
0,,Spine,0,1,1,100000001,610000005206,
2,,Spine,9,2,1,100000000,610000005209,
5,,Spine,12,5,1,100000000,610000005212,
0,,Spine,0,1,1,100000000,610000005217,
2,,Spine,6,2,1,100000000,610000005219,
1,,Spine,2,1,1,100000000,610000005221,
8,,Spine,16,8,1,100000000,610000005223,
6,,Spine,13,6,1,100000000,610000005225,
1,,Spine,0,1,1,100000001,610000005228,
2,,Spine,2,2,1,100000000,610000005231,
1,,Spine,0,1,1,100000001,610000005235,
0,,Spine,1,2,1,100000002,610000005237,
3,,Spine,3,3,1,100000000,610000005239,
7,,Spine,14,7,1,100000000,610000005243,
2,,Spine,3,2,1,100000000,610000005246,
1,,Spine,1,1,1,100000000,610000005251,
2,,Spine,2,2,1,100000000,610000005254,
2,,Spine,1,2,1,100000000,610000005259,
4,,Spine,7,4,1,100000000,610000005263,
3,,Spine,4,3,1,100000000,610000005266,
7,,Spine,14,7,1,100000000,610000005268,
2,,Spine,2,2,1,100000000,610000005273,
8,,Spine,15,8,1,100000000,610000005275,
0,,Spine,1,2,1,100000002,610000005277,
2,,Spine,7,2,1,100000000,610000005279,
7,,Spine,14,7,1,100000000,610000005282,
5,,Spine,10,5,1,100000000,610000005284,
0,,Spine,0,1,1,100000001,610000005286,
0,,Spine,1,2,1,100000002,610000005290,
0,,Spine,0,1,1,100000001,610000005297,
2,,Spine,11,2,1,100000000,610000005299,
0,,Spine,1,2,1,100000002,610000005302,
3,,Spine,3,3,1,100000000,610000005304,
5,,Spine,9,5,1,100000000,610000005306,
2,,Spine,3,2,1,100000000,610000005314,
4,,Spine,7,4,1,100000000,610000005318,
5,,Spine,12,5,1,100000000,610000005321,
2,,Spine,2,2,1,100000000,610000005323,
4,,Spine,6,4,1,100000000,610000005328,
4,,Spine,7,4,1,100000000,610000005330,
1,,Spine,0,1,1,100000001,610000005333,
3,,Spine,4,3,1,100000000,610000005336,
4,,Spine,7,4,1,100000000,610000005339,
3,,Spine,3,3,1,100000000,610000005343,
1,,Spine,2,1,1,100000000,610000005346,
0,,Spine,0,1,1,100000001,610000005349,
3,,Spine,3,3,1,100000000,610000005353,
2,,Spine,10,2,1,100000000,610000005357,
0,,Spine,0,1,1,100000001,610000005363,
2,,Spine,2,2,1,100000001,610000005365,
3,,Spine,4,3,1,100000000,610000005367,
1,,Spine,0,1,1,100000000,610000005373,
0,,Spine,0,1,1,100000001,610000005376,
3,,Spine,3,3,1,100000000,610000005379,
1,,Spine,1,1,1,100000002,610000005383,
1,,Spine,2,1,1,100000000,610000005385,
6,,Spine,13,6,1,100000000,610000005389,
7,,Spine,14,7,1,100000000,610000005391,
5,,Spine,11,5,1,100000000,610000005397,
0,,Spine,1,2,1,100000002,610000005402,
3,,Spine,3,3,1,100000000,610000005404,
0,,Spine,1,2,1,100000002,610000005408,
1,,Spine,1,1,1,100000001,610000005410,
2,,Spine,3,2,1,100000000,610000005414,
1,,Spine,0,1,1,100000001,610000005418,
3,,Spine,10,3,1,100000000,610000005422,
0,,Spine,1,2,1,100000002,610000005426,
5,,Spine,8,5,1,100000000,610000005428,
7,,Spine,14,7,1,100000000,610000005430,
3,,Spine,2,3,1,100000000,610000005432,
5,,Spine,14,5,1,100000000,610000005434,
1,,Spine,1,1,1,100000000,610000005438,
2,,Spine,6,2,1,100000000,610000005441,
2,,Spine,1,2,1,100000001,610000005443,
1,,Spine,4,1,1,100000000,610000005445,
0,,Spine,0,1,1,100000001,610000005450,
0,,Spine,1,2,1,100000002,610000005455,
3,,Spine,4,3,1,100000000,610000005457,
3,,Spine,3,3,1,100000000,610000005460,
4,,Spine,4,4,1,100000000,610000005464,
1,,Spine,1,1,1,100000000,610000005466,
5,,Spine,7,5,1,100000000,610000005471,
0,,Spine,1,2,1,100000002,610000005477,
0,,Spine,0,1,1,100000001,610000005480,
2,,Spine,6,2,1,100000000,610000005484,
0,,Spine,0,1,1,100000001,610000005491,
0,,Spine,0,1,1,100000001,610000005494,
1,,Spine,0,1,1,100000002,610000005497,
0,,Spine,1,2,1,100000002,610000005500,
6,,Spine,13,6,1,100000000,610000005504,
0,,Spine,1,2,1,100000002,610000005507,
0,,Spine,1,2,1,100000002,610000005510,
4,,Spine,9,4,1,100000000,610000005512,
0,,Spine,0,1,1,100000000,610000005519,
1,,Spine,2,1,1,100000000,610000005525,
0,,Spine,1,2,1,100000002,610000005529,
5,,Spine,10,5,1,100000000,610000005531,
1,,Spine,1,1,1,100000000,610000005534,
6,,Spine,12,6,1,100000000,610000005536,
1,,Spine,2,1,1,100000000,610000005540,
1,,Spine,0,1,1,100000002,610000005542,
0,,Spine,0,1,1,100000001,610000005545,
1,,Spine,0,1,1,100000001,610000005547,
1,,Spine,2,1,1,100000000,610000005549,
2,,Spine,1,2,1,100000002,610000005551,
7,,Spine,12,7,1,100000000,610000005554,
1,,Spine,1,1,1,100000000,610000005558,
3,,Spine,3,3,1,100000000,610000005562,
3,,Spine,3,3,1,100000000,610000005566,
0,,Spine,1,2,1,100000002,610000005568,
0,,Spine,0,1,1,100000001,610000005571,
0,,Spine,0,1,1,100000001,610000005573,
2,,Spine,4,2,1,100000000,610000005575,
5,,Spine,14,5,1,100000000,610000005577,
1,,Spine,5,1,1,100000000,610000005580,
0,,Spine,0,1,1,100000001,610000005584,
0,,Spine,0,1,1,100000001,610000005590,
5,,Spine,10,5,1,100000000,610000005592,
1,,Spine,5,1,1,100000000,610000005594,
0,,Spine,1,2,1,100000002,610000005596,
0,,Spine,1,2,1,100000002,610000005599,
5,,Spine,10,5,1,100000000,610000005602,
1,,Spine,0,1,1,100000001,610000005606,
7,,Spine,13,7,1,100000000,610000005608,
2,,Spine,1,2,1,100000001,610000005610,
0,,Spine,0,1,1,100000001,610000005613,
0,,Spine,0,1,1,100000001,610000005616,
3,,Spine,4,3,1,100000000,610000005618,
4,,Spine,8,4,1,100000000,610000005623,
0,,Spine,0,1,1,100000001,610000005627,
1,,Spine,5,1,1,100000000,610000005630,
1,,Spine,0,1,1,100000001,610000005632,
1,,Spine,0,1,1,100000000,610000005635,
3,,Spine,5,3,1,100000000,610000005643,
7,,Spine,14,7,1,100000000,610000005650,
7,,Spine,12,7,1,100000000,610000005654,
1,,Spine,2,1,1,100000000,610000005661,
2,,Spine,5,2,1,100000000,610000005663,
0,,Spine,1,2,1,100000002,610000005665,
2,,Spine,1,2,1,100000001,610000005667,
4,,Spine,7,4,1,100000000,610000005669,
1,,Spine,2,1,1,100000000,610000005671,
3,,Spine,8,3,1,100000000,610000005675,
5,,Spine,13,5,1,100000000,610000005677,
4,,Spine,6,4,1,100000000,610000005680,
2,,Spine,1,2,1,100000002,610000005683,
2,,Spine,6,2,1,100000000,610000005686,
2,,Spine,1,2,1,100000001,610000005689,
2,,Spine,1,2,1,100000000,610000005697,
7,,Spine,14,7,1,100000000,610000005700,
1,,Spine,2,1,1,100000000,610000005702,
3,,Spine,10,3,1,100000000,610000005704,
0,,Spine,0,1,1,100000001,610000005707,
5,,Spine,14,5,1,100000000,610000005710,
1,,Spine,1,1,1,100000000,610000005713,
1,,Spine,4,1,1,100000000,610000005717,
5,,Spine,8,5,1,100000000,610000005727,
0,,Spine,0,1,1,100000001,610000005729,
2,,Spine,3,2,1,100000000,610000005736,
3,,Spine,3,3,1,100000000,610000005738,
0,,Spine,0,1,1,100000001,610000005742,
0,,Spine,0,1,1,100000001,610000005745,
2,,Spine,3,2,1,100000000,610000005747,
5,,Spine,10,5,1,100000000,610000005751,
1,,Spine,0,1,1,100000002,610000005753,
1,,Spine,3,1,1,100000001,610000005756,
8,,Spine,13,8,1,100000000,610000005759,
1,,Spine,0,1,1,100000001,610000005761,
0,,Spine,0,1,1,100000001,610000005765,
0,,Spine,0,1,1,100000000,610000005769,
5,,Spine,10,5,1,100000000,610000005771,
0,,Spine,0,1,1,100000001,610000005775,
1,,Spine,1,1,1,100000000,610000005790,
0,,Spine,0,1,1,100000001,610000005798,
0,,Spine,1,2,1,100000002,610000005800,
1,,Spine,4,1,1,100000000,610000005803,
2,,Spine,9,2,1,100000000,610000005806,
1,,Spine,0,1,1,100000000,610000005809,
0,,Spine,0,1,1,100000001,610000005814,
0,,Spine,1,2,1,100000002,610000005817,
3,,Spine,5,3,1,100000000,610000005823,
1,,Spine,2,1,1,100000000,610000005829,
0,,Spine,1,2,1,100000002,610000005832,
5,,Spine,8,5,1,100000000,610000005834,
0,,Spine,0,1,1,100000001,610000005838,
0,,Spine,0,1,1,100000001,610000005840,
5,,Spine,9,5,1,100000000,610000005842,
1,,Spine,1,1,1,100000000,610000005844,
0,,Spine,1,2,1,100000002,610000005851,
3,,Spine,4,3,1,100000000,610000005853,
0,,Spine,1,2,1,100000002,610000005856,
0,,Spine,1,2,1,100000002,610000005859,
8,,Spine,15,8,1,100000000,610000005865,
0,,Spine,0,1,1,100000000,610000005869,
0,,Spine,1,2,1,100000002,610000005872,
5,,Spine,7,5,1,100000000,610000005877,
0,,Spine,0,1,1,100000001,610000005879,
2,,Spine,1,2,1,100000000,610000005881,
1,,Spine,0,1,1,100000000,610000005887,
1,,Spine,0,1,1,100000001,610000005891,
1,,Spine,0,1,1,100000001,610000005910,
0,,Spine,0,1,1,100000001,610000005913,
1,,Spine,2,1,1,100000000,610000005915,
2,,Spine,2,2,1,100000000,610000005917,
5,,Spine,11,5,1,100000000,610000005919,
1,,Spine,1,1,1,100000000,610000005922,
1,,Spine,1,1,1,100000000,610000005924,
0,,Spine,0,1,1,100000001,610000005927,
5,,Spine,13,5,1,100000000,610000005929,
1,,Spine,1,1,1,100000000,610000005935,
7,,Spine,14,7,1,100000000,610000005937,
1,,Spine,5,1,1,100000000,610000005942,
5,,Spine,8,5,1,100000000,610000005944,
1,,Spine,0,1,1,100000000,610000005957,
1,,Spine,1,1,1,100000000,610000005960,
1,,Spine,1,1,1,100000002,610000005962,
3,,Spine,10,3,1,100000000,610000005973,
1,,Spine,1,1,1,100000000,610000005975,
0,,Spine,0,1,1,100000001,610000005979,
5,,Spine,10,5,1,100000000,610000005984,
1,,Spine,1,1,1,100000000,610000005988,
1,,Spine,1,1,1,100000000,610000005991,
2,,Spine,1,2,1,100000001,610000005995,
0,,Spine,1,2,1,100000002,610000005999,
2,,Spine,5,2,1,100000000,610000006003,
0,,Spine,0,1,1,100000000,610000006011,
1,,Spine,0,1,1,100000000,610000006014,
1,,Spine,2,1,1,100000000,610000006016,
0,,Spine,0,1,1,100000000,610000006021,
7,,Spine,12,7,1,100000000,610000006025,
2,,Spine,2,2,1,100000000,610000006036,
0,,Spine,1,2,1,100000002,610000006044,
0,,Spine,1,2,1,100000002,610000006048,
6,,Spine,15,6,1,100000000,610000006057,
1,,Spine,0,1,1,100000000,610000006063,
0,,Spine,1,2,1,100000002,610000006065,
0,,Spine,1,2,1,100000002,610000006071,
1,,Spine,1,1,1,100000002,610000006074,
2,,Spine,4,2,1,100000000,610000006077,
0,,Spine,1,2,1,100000002,610000006084,
2,,Spine,9,2,1,100000000,610000006087,
8,,Spine,17,8,1,100000000,610000006091,
1,,Spine,0,1,1,100000000,610000006095,
0,,Spine,0,1,1,100000000,610000006100,
2,,Spine,7,2,1,100000000,610000006102,
0,,Spine,1,2,1,100000002,610000006105,
0,,Spine,0,1,1,100000000,610000006109,
5,,Spine,7,5,1,100000000,610000006111,
1,,Spine,1,1,1,100000000,610000006123,
0,,Spine,0,1,1,100000001,610000006126,
2,,Spine,1,2,1,100000000,610000006130,
2,,Spine,2,2,1,100000000,610000006132,
1,,Spine,0,1,1,100000000,610000006135,
1,,Spine,0,1,1,100000002,610000006139,
1,,Spine,0,1,1,100000000,610000006142,
1,,Spine,0,1,1,100000000,610000006145,
2,,Spine,1,2,1,100000000,610000006147,
1,,Spine,2,1,1,100000000,610000006149,
0,,Spine,0,1,1,100000001,610000006156,
1,,Spine,0,1,1,100000000,610000006158,
0,,Spine,0,1,1,100000001,610000006171,
2,,Spine,1,2,1,100000000,610000006173,
1,,Spine,0,1,1,100000000,610000006179,
1,,Spine,2,1,1,100000000,610000006183,
6,,Spine,13,6,1,100000000,610000006198,
2,,Spine,4,2,1,100000000,610000006211,
1,,Spine,0,1,1,100000000,610000006224,
0,,Spine,1,2,1,100000002,610000006228,
1,,Spine,0,1,1,100000000,610000006236,
1,,Spine,0,1,1,100000001,610000006244,
0,,Spine,0,1,1,100000000,610000006246,
0,,Spine,0,1,1,100000000,610000006261,
0,,Spine,0,1,1,100000000,610000006267,
1,,Spine,0,1,1,100000000,610000006287,
6,,Spine,15,6,1,100000000,610000006305,
6,,Spine,15,6,1,100000000,610000006306,
6,,Spine,15,6,1,100000000,610000006307,
6,,Spine,15,6,1,100000000,610000006308,
6,,Spine,15,6,1,100000000,610000006309,
6,,Spine,15,6,1,100000000,610000006310,
6,,Spine,15,6,1,100000000,610000006311,
6,,Spine,15,6,1,100000000,610000006312,
6,,Spine,15,6,1,100000000,610000006313,
5,,Spine,14,5,1,100000000,610000006314,
5,,Spine,14,5,1,100000000,610000006315,
5,,Spine,14,5,1,100000000,610000006316,
5,,Spine,14,5,1,100000000,610000006317,
5,,Spine,14,5,1,100000000,610000006318,
5,,Spine,14,5,1,100000000,610000006319,
6,,Spine,14,6,1,100000000,610000006320,
6,,Spine,14,6,1,100000000,610000006321,
6,,Spine,14,6,1,100000000,610000006322,
5,,Spine,14,5,1,100000000,610000006323,
6,,Spine,13,6,1,100000000,610000006324,
6,,Spine,13,6,1,100000000,610000006325,
6,,Spine,13,6,1,100000000,610000006326,
5,,Spine,11,5,1,100000000,610000006327,
5,,Spine,11,5,1,100000000,610000006328,
6,,Spine,11,6,1,100000000,610000006329,
5,,Spine,10,5,1,100000000,610000006330,
5,,Spine,10,5,1,100000000,610000006331,
5,,Spine,10,5,1,100000000,610000006332,
5,,Spine,10,5,1,100000000,610000006333,
5,,Spine,10,5,1,100000000,610000006334,
5,,Spine,10,5,1,100000000,610000006335,
5,,Spine,10,5,1,100000000,610000006336,
5,,Spine,10,5,1,100000000,610000006337,
5,,Spine,10,5,1,100000000,610000006338,
5,,Spine,10,5,1,100000000,610000006339,
5,,Spine,9,5,1,100000000,610000006340,
5,,Spine,9,5,1,100000000,610000006341,
5,,Spine,9,5,1,100000000,610000006342,
5,,Spine,9,5,1,100000000,610000006343,
5,,Spine,8,5,1,100000000,610000006344,
4,,Spine,9,4,1,100000000,610000006345,
4,,Spine,9,4,1,100000000,610000006346,
4,,Spine,9,4,1,100000000,610000006347,
4,,Spine,9,4,1,100000000,610000006348,
4,,Spine,9,4,1,100000000,610000006349,
5,,Spine,9,5,1,100000000,610000006350,
5,,Spine,9,5,1,100000000,610000006351,
5,,Spine,9,5,1,100000000,610000006352,
4,,Spine,7,4,1,100000000,610000006353,
4,,Spine,7,4,1,100000000,610000006354,
5,,Spine,7,5,1,100000000,610000006355,
5,,Spine,7,5,1,100000000,610000006356,
5,,Spine,7,5,1,100000000,610000006357,
4,,Spine,6,4,1,100000000,610000006358,
3,,Spine,5,3,1,100000000,610000006359,
3,,Spine,5,3,1,100000000,610000006360,
3,,Spine,5,3,1,100000000,610000006361,
3,,Spine,5,3,1,100000000,610000006362,
3,,Spine,5,3,1,100000000,610000006363,
3,,Spine,5,3,1,100000000,610000006364,
3,,Spine,5,3,1,100000000,610000006365,
3,,Spine,5,3,1,100000000,610000006366,
5,,Spine,12,5,1,100000000,610000006367,
5,,Spine,12,5,1,100000000,610000006368,
5,,Spine,12,5,1,100000000,610000006369,
5,,Spine,12,5,1,100000000,610000006370,
6,,Spine,12,6,1,100000000,610000006371,
5,,Spine,11,5,1,100000000,610000006372,
5,,Spine,11,5,1,100000000,610000006373,
5,,Spine,11,5,1,100000000,610000006374,
5,,Spine,11,5,1,100000000,610000006375,
5,,Spine,11,5,1,100000000,610000006376,
5,,Spine,11,5,1,100000000,610000006377,
5,,Spine,11,5,1,100000000,610000006378,
5,,Spine,11,5,1,100000000,610000006379,
5,,Spine,11,5,1,100000000,610000006380,
5,,Spine,11,5,1,100000000,610000006381,
5,,Spine,11,5,1,100000000,610000006382,
10,,Spine,17,10,1,100000000,610000006383,
9,,Spine,16,9,1,100000000,610000006384,
9,,Spine,16,9,1,100000000,610000006385,
9,,Spine,16,9,1,100000000,610000006386,
8,,Spine,16,8,1,100000000,610000006387,
8,,Spine,16,8,1,100000000,610000006388,
8,,Spine,16,8,1,100000000,610000006389,
8,,Spine,16,8,1,100000000,610000006390,
8,,Spine,15,8,1,100000000,610000006391,
9,,Spine,16,9,1,100000000,610000006392,
10,,Spine,16,10,1,100000000,610000006393,
10,,Spine,16,10,1,100000000,610000006394,
9,,Spine,16,9,1,100000000,610000006395,
9,,Spine,16,9,1,100000000,610000006396,
8,,Spine,14,8,1,100000000,610000006397,
7,,Spine,14,7,1,100000000,610000006398,
7,,Spine,14,7,1,100000000,610000006399,
7,,Spine,14,7,1,100000000,610000006400,
8,,Spine,13,8,1,100000000,610000006401,
8,,Spine,13,8,1,100000000,610000006402,
8,,Spine,13,8,1,100000000,610000006403,
8,,Spine,13,8,1,100000000,610000006404,
7,,Spine,12,7,1,100000000,610000006405,
6,,Spine,12,6,1,100000000,610000006406,
6,,Spine,12,6,1,100000000,610000006407,
6,,Spine,11,6,1,100000000,610000006408,
6,,Spine,11,6,1,100000000,610000006409,
6,,Spine,11,6,1,100000000,610000006410,
6,,Spine,11,6,1,100000000,610000006411,
5,,Spine,10,5,1,100000000,610000006412,
5,,Spine,10,5,1,100000000,610000006413,
5,,Spine,10,5,1,100000000,610000006414,
5,,Spine,10,5,1,100000000,610000006415,
5,,Spine,10,5,1,100000000,610000006416,
5,,Spine,10,5,1,100000000,610000006417,
8,,Spine,21,8,1,100000000,610000006418,
8,,Spine,21,8,1,100000000,610000006419,
8,,Spine,21,8,1,100000000,610000006420,
8,,Spine,21,8,1,100000000,610000006421,
8,,Spine,20,8,1,100000000,610000006422,
8,,Spine,19,8,1,100000000,610000006423,
8,,Spine,19,8,1,100000000,610000006424,
8,,Spine,19,8,1,100000000,610000006425,
8,,Spine,19,8,1,100000000,610000006426,
8,,Spine,19,8,1,100000000,610000006427,
8,,Spine,19,8,1,100000000,610000006428,
8,,Spine,19,8,1,100000000,610000006429,
8,,Spine,19,8,1,100000000,610000006430,
9,,Spine,19,9,1,100000000,610000006431,
8,,Spine,18,8,1,100000000,610000006432,
8,,Spine,18,8,1,100000000,610000006433,
7,,Spine,18,7,1,100000000,610000006434,
7,,Spine,17,7,1,100000000,610000006435,
7,,Spine,17,7,1,100000000,610000006436,
7,,Spine,17,7,1,100000000,610000006437,
7,,Spine,17,7,1,100000000,610000006438,
7,,Spine,17,7,1,100000000,610000006439,
7,,Spine,17,7,1,100000000,610000006440,
7,,Spine,17,7,1,100000000,610000006441,
7,,Spine,17,7,1,100000000,610000006442,
7,,Spine,17,7,1,100000000,610000006443,
7,,Spine,16,7,1,100000000,610000006444,
7,,Spine,16,7,1,100000000,610000006445,
8,,Spine,16,8,1,100000000,610000006446,
8,,Spine,16,8,1,100000000,610000006447,
8,,Spine,16,8,1,100000000,610000006448,
8,,Spine,16,8,1,100000000,610000006449,
7,,Spine,15,7,1,100000000,610000006450,
7,,Spine,15,7,1,100000000,610000006451,
7,,Spine,15,7,1,100000000,610000006452,
7,,Spine,15,7,1,100000000,610000006453,
8,,Spine,17,8,1,100000000,610000006454,
8,,Spine,17,8,1,100000000,610000006455,
8,,Spine,17,8,1,100000000,610000006456,
8,,Spine,17,8,1,100000000,610000006457,
8,,Spine,17,8,1,100000000,610000006458,
8,,Spine,17,8,1,100000000,610000006459,
8,,Spine,17,8,1,100000000,610000006460,
8,,Spine,17,8,1,100000000,610000006461,
8,,Spine,16,8,1,100000000,610000006462,
9,,Spine,16,9,1,100000000,610000006463,
9,,Spine,16,9,1,100000000,610000006464,
8,,Spine,16,8,1,100000000,610000006465,
8,,Spine,15,8,1,100000000,610000006466,
8,,Spine,15,8,1,100000000,610000006467,
8,,Spine,15,8,1,100000000,610000006468,
8,,Spine,15,8,1,100000000,610000006469,
8,,Spine,15,8,1,100000000,610000006470,
7,,Spine,15,7,1,100000000,610000006471,
7,,Spine,14,7,1,100000000,610000006472,
7,,Spine,14,7,1,100000000,610000006473,
7,,Spine,14,7,1,100000000,610000006474,
7,,Spine,14,7,1,100000000,610000006475,
7,,Spine,14,7,1,100000000,610000006476,
7,,Spine,14,7,1,100000000,610000006477,
7,,Spine,14,7,1,100000000,610000006478,
7,,Spine,14,7,1,100000000,610000006479,
7,,Spine,14,7,1,100000000,610000006480,
7,,Spine,14,7,1,100000000,610000006481,
7,,Spine,14,7,1,100000000,610000006482,
7,,Spine,14,7,1,100000000,610000006483,
7,,Spine,14,7,1,100000000,610000006484,
7,,Spine,14,7,1,100000000,610000006485,
7,,Spine,14,7,1,100000000,610000006486,
7,,Spine,14,7,1,100000000,610000006487,
7,,Spine,14,7,1,100000000,610000006488,
7,,Spine,14,7,1,100000000,610000006489,
6,,Spine,15,6,1,100000000,610000006490,
6,,Spine,15,6,1,100000000,610000006491,
6,,Spine,15,6,1,100000000,610000006492,
6,,Spine,15,6,1,100000000,610000006493,
6,,Spine,15,6,1,100000000,610000006494,
6,,Spine,14,6,1,100000000,610000006495,
6,,Spine,14,6,1,100000000,610000006496,
6,,Spine,13,6,1,100000000,610000006497,
6,,Spine,13,6,1,100000000,610000006498,
6,,Spine,13,6,1,100000000,610000006499,
7,,Spine,13,7,1,100000000,610000006500,
7,,Spine,13,7,1,100000000,610000006501,
7,,Spine,13,7,1,100000000,610000006502,
7,,Spine,13,7,1,100000000,610000006503,
7,,Spine,13,7,1,100000000,610000006504,
7,,Spine,13,7,1,100000000,610000006505,
6,,Spine,12,6,1,100000000,610000006506,
6,,Spine,12,6,1,100000000,610000006507,
6,,Spine,12,6,1,100000000,610000006508,
6,,Spine,12,6,1,100000000,610000006509,
6,,Spine,12,6,1,100000000,610000006510,
6,,Spine,12,6,1,100000000,610000006511,
6,,Spine,12,6,1,100000000,610000006512,
6,,Spine,12,6,1,100000000,610000006513,
6,,Spine,12,6,1,100000000,610000006514,
6,,Spine,12,6,1,100000000,610000006515,
6,,Spine,12,6,1,100000000,610000006516,
7,,Spine,12,7,1,100000000,610000006517,
7,,Spine,12,7,1,100000000,610000006518,
7,,Spine,12,7,1,100000000,610000006519,
