
Spine Terminal Pt Distance
 ==================== 
Spine Terminal Pt Distance,Unit,Category,Depth,Level,Time,FilamentID,ID,
6.38757,µm,Spine,3,1,1,100000003,610000010384,
1.89541,µm,Spine,0,1,1,100000003,610000010385,
1.22563,µm,Spine,0,1,1,100000003,610000010386,
9.13302,µm,Spine,4,3,1,100000003,610000010387,
9.17562,µm,Spine,4,3,1,100000003,610000010388,
5.91691,µm,Spine,2,3,1,100000003,610000010389,
5.47442,µm,Spine,2,3,1,100000003,610000010390,
10.7335,µm,Spine,3,3,1,100000003,610000010391,
9.66665,µm,Spine,3,3,1,100000003,610000010392,
9.05703,µm,Spine,3,3,1,100000003,610000010393,
9.68772,µm,Spine,5,3,1,100000003,610000010394,
9.24894,µm,Spine,5,3,1,100000003,610000010395,
8.67244,µm,Spine,5,3,1,100000003,610000010396,
8.81233,µm,Spine,5,3,1,100000003,610000010397,
7.32853,µm,Spine,4,2,1,100000003,610000010398,
3.47686,µm,Spine,1,1,1,100000003,610000010399,
1.92683,µm,Spine,0,1,1,100000003,610000010400,
1.36474,µm,Spine,0,1,1,100000003,610000010401,
0.838864,µm,Spine,0,1,1,100000003,610000010402,
0.491425,µm,Spine,0,1,1,100000003,610000010403,
9.58635,µm,Spine,9,3,1,100000004,610000010404,
3.43152,µm,Spine,4,1,1,100000004,610000010405,
3.45897,µm,Spine,1,2,1,100000004,610000010406,
1.25913,µm,Spine,0,1,1,100000004,610000010407,
0.668898,µm,Spine,0,1,1,100000004,610000010408,
0.486898,µm,Spine,0,1,1,100000004,610000010409,
1.8176,µm,Spine,2,1,1,100000004,610000010416,
0.907288,µm,Spine,1,1,1,100000004,610000010417,
9.24806,µm,Spine,7,4,1,100000004,610000010423,
3.48054,µm,Spine,4,3,1,100000004,610000010424,
2.8582,µm,Spine,3,2,1,100000004,610000010425,
2.58505,µm,Spine,3,2,1,100000004,610000010426,
5.72491,µm,Spine,4,1,1,100000004,610000010430,
1.47474,µm,Spine,2,1,1,100000004,610000010431,
