
Spine Min Diameter
 ==================== 
Spine Min Diameter,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.191868,µm,Spine,7,2,1,100000003,610000010363,
0.383856,µm,Spine,6,1,1,100000003,610000010364,
0.1625,µm,Spine,6,2,1,100000003,610000010365,
0.166341,µm,Spine,13,5,1,100000003,610000010366,
0.247112,µm,Spine,8,4,1,100000003,610000010367,
0.281982,µm,Spine,8,4,1,100000003,610000010368,
0.226926,µm,Spine,7,3,1,100000003,610000010369,
0.1625,µm,Spine,7,3,1,100000003,610000010370,
0.325052,µm,Spine,5,2,1,100000003,610000010371,
0.198959,µm,Spine,1,2,1,100000003,610000010372,
0.289289,µm,Spine,0,1,1,100000003,610000010373,
0.212254,µm,Spine,6,4,1,100000003,610000010374,
0.230406,µm,Spine,6,4,1,100000003,610000010375,
0.184022,µm,Spine,4,4,1,100000003,610000010376,
0.314863,µm,Spine,4,4,1,100000003,610000010377,
0.244189,µm,Spine,3,2,1,100000003,610000010378,
0.213281,µm,Spine,2,2,1,100000003,610000010379,
0.1625,µm,Spine,2,2,1,100000003,610000010380,
0.261017,µm,Spine,2,2,1,100000003,610000010381,
0.332033,µm,Spine,3,2,1,100000003,610000010382,
0.175634,µm,Spine,3,1,1,100000003,610000010383,
0.202199,µm,Spine,3,1,1,100000003,610000010384,
0.44345,µm,Spine,0,1,1,100000003,610000010385,
0.347736,µm,Spine,0,1,1,100000003,610000010386,
0.38245,µm,Spine,4,3,1,100000003,610000010387,
0.269141,µm,Spine,4,3,1,100000003,610000010388,
0.269687,µm,Spine,2,3,1,100000003,610000010389,
0.1625,µm,Spine,2,3,1,100000003,610000010390,
0.1625,µm,Spine,3,3,1,100000003,610000010391,
0.308819,µm,Spine,3,3,1,100000003,610000010392,
0.417007,µm,Spine,3,3,1,100000003,610000010393,
0.248592,µm,Spine,5,3,1,100000003,610000010394,
0.1625,µm,Spine,5,3,1,100000003,610000010395,
0.24375,µm,Spine,5,3,1,100000003,610000010396,
0.2093,µm,Spine,5,3,1,100000003,610000010397,
0.189229,µm,Spine,4,2,1,100000003,610000010398,
0.183969,µm,Spine,1,1,1,100000003,610000010399,
0.223437,µm,Spine,0,1,1,100000003,610000010400,
0.182963,µm,Spine,0,1,1,100000003,610000010401,
0.1625,µm,Spine,0,1,1,100000003,610000010402,
0.40625,µm,Spine,0,1,1,100000003,610000010403,
0.247833,µm,Spine,9,3,1,100000004,610000010404,
0.383015,µm,Spine,4,1,1,100000004,610000010405,
0.199316,µm,Spine,1,2,1,100000004,610000010406,
0.340234,µm,Spine,0,1,1,100000004,610000010407,
0.358625,µm,Spine,0,1,1,100000004,610000010408,
0.287963,µm,Spine,0,1,1,100000004,610000010409,
0.365813,µm,Spine,2,1,1,100000004,610000010416,
0.360779,µm,Spine,1,1,1,100000004,610000010417,
0.286871,µm,Spine,7,4,1,100000004,610000010423,
0.29834,µm,Spine,4,3,1,100000004,610000010424,
0.276758,µm,Spine,3,2,1,100000004,610000010425,
0.273901,µm,Spine,3,2,1,100000004,610000010426,
0.398686,µm,Spine,4,1,1,100000004,610000010430,
0.332018,µm,Spine,2,1,1,100000004,610000010431,
